STATEFIPS,STATE,ZIPCODE,N1,A00100,Avg
48,TX,76648,1040,45069,43.33557692
48,TX,76649,310,19516,62.95483871
48,TX,76651,1350,62620,46.38518519
48,TX,76652,390,19326,49.55384615
48,TX,76653,470,24525,52.18085106
48,TX,76655,4000,299522,74.8805
48,TX,76656,970,47037,48.49175258
48,TX,76657,4600,383766,83.4273913
48,TX,76660,180,7169,39.82777778
48,TX,76661,2470,85303,34.53562753
48,TX,76664,1290,57445,44.53100775
48,TX,76665,980,53000,54.08163265
48,TX,76666,110,4945,44.95454545
48,TX,76667,4570,184264,40.32035011
48,TX,76670,610,27498,45.07868852
48,TX,76671,720,34920,48.5
48,TX,76673,440,22291,50.66136364
48,TX,76676,160,7631,47.69375
48,TX,76679,540,24223,44.85740741
48,TX,76681,180,7312,40.62222222
48,TX,76682,1230,59755,48.58130081
48,TX,76686,130,6086,46.81538462
48,TX,76687,580,32999,56.89482759
48,TX,76689,1680,98442,58.59642857
48,TX,76690,490,21324,43.51836735
48,TX,76691,2930,152027,51.88634812
48,TX,76692,4160,211326,50.79951923
48,TX,76693,710,31427,44.26338028
48,TX,76701,690,37192,53.90144928
48,TX,76704,2880,65641,22.79201389
48,TX,76705,12240,460651,37.63488562
48,TX,76706,12610,508890,40.35606661
48,TX,76707,6570,180089,27.4108067
48,TX,76708,11450,546210,47.70393013
48,TX,76710,11250,709444,63.06168889
48,TX,76711,4160,130582,31.38990385
48,TX,76712,11850,943580,79.62700422
48,TX,76801,9820,453349,46.16588595
48,TX,76802,2110,101447,48.07914692
48,TX,76821,2030,91017,44.83596059
48,TX,76823,1250,54006,43.2048
48,TX,76825,2910,132642,45.5814433
48,TX,76827,160,9487,59.29375
48,TX,76832,260,12729,48.95769231
48,TX,76834,2160,96999,44.90694444
48,TX,76837,530,22350,42.16981132
48,TX,76844,1480,71321,48.18986486
48,TX,76849,1650,77806,47.15515152
48,TX,76852,100,4458,44.58
48,TX,76853,580,27573,47.53965517
48,TX,76854,150,6425,42.83333333
48,TX,76856,1650,96294,58.36
48,TX,76857,700,33353,47.64714286
48,TX,76858,110,3691,33.55454545
48,TX,76859,760,33590,44.19736842
48,TX,76861,870,49685,57.1091954
48,TX,76864,290,15352,52.93793103
48,TX,76866,230,10613,46.14347826
48,TX,76871,320,15072,47.1
48,TX,76872,270,14645,54.24074074
48,TX,76875,270,13228,48.99259259
48,TX,76877,1640,72771,44.37256098
48,TX,76878,620,27662,44.61612903
48,TX,76882,90,3580,39.77777778
48,TX,76890,390,16873,43.26410256
48,TX,76901,13070,676561,51.76442234
48,TX,76903,13120,461717,35.19184451
48,TX,76904,15280,1092985,71.53043194
48,TX,76905,4960,230500,46.47177419
48,TX,76908,920,14587,15.85543478
48,TX,76932,1500,94736,63.15733333
48,TX,76933,570,29004,50.88421053
48,TX,76934,410,17534,42.76585366
48,TX,76935,750,55493,73.99066667
48,TX,76936,1070,53513,50.01214953
48,TX,76937,100,4034,40.34
48,TX,76941,580,45265,78.04310345
48,TX,76943,1460,82675,56.62671233
48,TX,76945,710,35807,50.43239437
48,TX,76950,1630,97133,59.59079755
48,TX,76951,590,39801,67.45932203
48,TX,76957,210,20918,99.60952381
48,TX,76958,150,9142,60.94666667
48,TX,77002,4630,727306,157.0855292
48,TX,77003,5300,331133,62.47792453
48,TX,77004,12620,879454,69.68732171
48,TX,77005,10210,3420870,335.0509305
48,TX,77006,11780,1494889,126.9005942
48,TX,77007,21410,3000013,140.1220458
48,TX,77008,17370,2207666,127.0964882
48,TX,77009,16550,1101660,66.56555891
48,TX,77010,400,259304,648.26
48,TX,77011,7100,225194,31.71746479
48,TX,77012,7280,215490,29.60027473
48,TX,77013,6520,209666,32.15736196
48,TX,77014,13660,500569,36.64487555
48,TX,77015,22760,870965,38.26735501
48,TX,77016,12790,353799,27.66215794
48,TX,77017,13200,457375,34.64962121
48,TX,77018,12000,1269120,105.76
48,TX,77019,11000,2766708,251.5189091
48,TX,77020,10200,324928,31.85568627
48,TX,77021,11720,466833,39.83216724
48,TX,77022,11290,335474,29.71426041
48,TX,77023,11330,433960,38.30185349
48,TX,77024,15460,5137264,332.2939198
48,TX,77025,11160,1393364,124.853405
48,TX,77026,9630,248060,25.75908619
48,TX,77027,8600,1568103,182.3375581
48,TX,77028,7670,201997,26.33598435
48,TX,77029,7570,247694,32.72047556
48,TX,77030,4820,724982,150.4112033
48,TX,77031,6560,259467,39.55289634
48,TX,77032,5150,249915,48.52718447
48,TX,77033,12470,326774,26.20481155
48,TX,77034,15440,570517,36.9505829
48,TX,77035,14640,714030,48.77254098
48,TX,77036,25890,769455,29.72016222
48,TX,77037,7400,227844,30.78972973
48,TX,77038,11790,375526,31.85122986
48,TX,77039,10640,331792,31.18345865
48,TX,77040,21640,1136541,52.52037893
48,TX,77041,16190,1225031,75.66590488
48,TX,77042,18440,1306613,70.85753796
48,TX,77043,13170,1001283,76.02756264
48,TX,77044,18660,1262445,67.65514469
48,TX,77045,14430,479302,33.21566182
48,TX,77046,1240,181800,146.6129032
48,TX,77047,13570,565547,41.67627119
48,TX,77048,7830,258855,33.05938697
48,TX,77049,14880,676477,45.46216398
48,TX,77050,1950,64516,33.08512821
48,TX,77051,6940,186233,26.83472622
48,TX,77053,13570,432976,31.90685335
48,TX,77054,9730,483809,49.72343268
48,TX,77055,16920,1559361,92.1608156
48,TX,77056,10580,2641340,249.6540643
48,TX,77057,18170,1875147,103.2001651
48,TX,77058,8420,582815,69.21793349
48,TX,77059,7800,1074650,137.775641
48,TX,77060,14450,392085,27.13391003
48,TX,77061,9350,335169,35.84695187
48,TX,77062,11800,991097,83.99127119
48,TX,77063,16280,1079459,66.30583538
48,TX,77064,21760,1198663,55.08561581
48,TX,77065,16610,900109,54.19078868
48,TX,77066,15210,677151,44.52011834
48,TX,77067,12850,393642,30.63361868
48,TX,77068,5160,354649,68.73042636
48,TX,77069,8430,771603,91.53060498
48,TX,77070,22880,1481154,64.73575175
48,TX,77071,11970,531408,44.39498747
48,TX,77072,24340,729702,29.97953985
48,TX,77073,18560,717983,38.68442888
48,TX,77074,14590,491189,33.66614119
48,TX,77075,16680,645981,38.7278777
48,TX,77076,12660,379574,29.9821485
48,TX,77077,27090,2248670,83.0073828
48,TX,77078,6190,171890,27.76898223
48,TX,77079,14150,1990463,140.6687633
48,TX,77080,17870,805917,45.09888081
48,TX,77081,17430,601152,34.48950086
48,TX,77082,24620,1396779,56.73350934
48,TX,77083,32790,1229884,37.50789875
48,TX,77084,45890,2264368,49.34338636
48,TX,77085,7760,266145,34.29703608
48,TX,77086,11690,378946,32.41625321
48,TX,77087,15160,496520,32.75197889
48,TX,77088,23560,803248,34.09371817
48,TX,77089,23790,1222058,51.36855822
48,TX,77090,16570,572596,34.55618588
48,TX,77091,11110,360237,32.42457246
48,TX,77092,14620,616889,42.19487004
48,TX,77093,18050,510221,28.26709141
48,TX,77094,4530,717361,158.3578366
48,TX,77095,31460,2281141,72.50924984
48,TX,77096,13960,1179489,84.49061605
48,TX,77098,7820,1124658,143.8181586
48,TX,77099,20340,622772,30.61809243
48,TX,77301,12610,462327,36.66352102
48,TX,77302,7520,484970,64.49069149
48,TX,77303,7900,374148,47.36050633
48,TX,77304,13070,1021840,78.1820964
48,TX,77306,4910,184156,37.50631365
48,TX,77316,10410,1076260,103.3871278
48,TX,77318,7030,521025,74.11450925
48,TX,77320,9790,436270,44.5628192
48,TX,77326,100,3903,39.03
48,TX,77327,8370,390157,46.61373955
48,TX,77328,6560,321606,49.02530488
48,TX,77331,2810,167050,59.44839858
48,TX,77334,200,9789,48.945
48,TX,77335,860,34531,40.15232558
48,TX,77336,5820,434791,74.70635739
48,TX,77338,18170,741687,40.81931756
48,TX,77339,18140,1453857,80.14647189
48,TX,77340,10450,488276,46.72497608
48,TX,77342,900,45156,50.17333333
48,TX,77345,11250,1562076,138.8512
48,TX,77346,27000,2180125,80.74537037
48,TX,77350,150,6413,42.75333333
48,TX,77351,11300,562127,49.74575221
48,TX,77354,15590,1335832,85.68518281
48,TX,77355,11510,979196,85.0735013
48,TX,77356,13550,1389423,102.5404428
48,TX,77357,10250,504930,49.26146341
48,TX,77358,2170,123774,57.03870968
48,TX,77359,280,13975,49.91071429
48,TX,77360,2200,101139,45.97227273
48,TX,77362,2580,191111,74.07403101
48,TX,77363,1470,69572,47.32789116
48,TX,77364,1020,51853,50.83627451
48,TX,77365,15310,979046,63.94813847
48,TX,77367,300,12341,41.13666667
48,TX,77368,140,5012,35.8
48,TX,77369,400,14793,36.9825
48,TX,77371,2870,124867,43.50766551
48,TX,77372,5020,242096,48.22629482
48,TX,77373,26690,1354634,50.75436493
48,TX,77374,190,10368,54.56842105
48,TX,77375,23070,1694755,73.46142176
48,TX,77376,120,4495,37.45833333
48,TX,77377,15990,1518858,94.9879925
48,TX,77378,7060,328503,46.53016997
48,TX,77379,34040,3363443,98.80854877
48,TX,77380,12100,1465222,121.0927273
48,TX,77381,15030,2388709,158.9294079
48,TX,77382,14410,2584737,179.3710618
48,TX,77384,9040,921956,101.9862832
48,TX,77385,10580,748145,70.713138
48,TX,77386,22680,2107862,92.93924162
48,TX,77388,21690,1506729,69.46652835
48,TX,77389,14180,1816763,128.1215092
48,TX,77396,21900,1271763,58.07136986
48,TX,77401,6700,1845209,275.4043284
48,TX,77406,19930,2085598,104.6461616
48,TX,77407,23400,1709257,73.04517094
48,TX,77414,9030,496131,54.94252492
48,TX,77415,160,8549,53.43125
48,TX,77417,870,37870,43.52873563
48,TX,77418,4400,312733,71.07568182
48,TX,77419,620,33452,53.95483871
48,TX,77420,1080,55884,51.74444444
48,TX,77422,5670,348517,61.46684303
48,TX,77423,5000,269978,53.9956
48,TX,77426,1010,71509,70.8009901
48,TX,77429,36370,3502730,96.30822106
48,TX,77430,1010,75477,74.72970297
48,TX,77432,120,5330,44.41666667
48,TX,77433,36050,3296203,91.4342025
48,TX,77434,2010,78110,38.86069652
48,TX,77435,2310,144864,62.71168831
48,TX,77437,7690,387720,50.41872562
48,TX,77441,6510,1117129,171.6019969
48,TX,77442,390,21539,55.22820513
48,TX,77443,120,4288,35.73333333
48,TX,77444,350,18922,54.06285714
48,TX,77445,5510,278749,50.58965517
48,TX,77446,590,19025,32.24576271
48,TX,77447,6950,435023,62.59323741
48,TX,77448,310,11746,37.89032258
48,TX,77449,50660,2275783,44.92268062
48,TX,77450,29670,2918409,98.36228514
48,TX,77451,230,6654,28.93043478
48,TX,77453,170,6495,38.20588235
48,TX,77455,920,50064,54.4173913
48,TX,77456,520,27720,53.30769231
48,TX,77457,260,16662,64.08461538
48,TX,77458,180,7872,43.73333333
48,TX,77459,30870,3205156,103.8275348
48,TX,77460,100,4900,49
48,TX,77461,5030,294656,58.57972167
48,TX,77464,270,14699,54.44074074
48,TX,77465,2980,147529,49.50637584
48,TX,77466,370,24618,66.53513514
48,TX,77469,20600,1360429,66.04024272
48,TX,77470,140,5719,40.85
48,TX,77471,17540,791179,45.10712657
48,TX,77473,140,6435,45.96428571
48,TX,77474,6130,342013,55.79331158
48,TX,77475,360,17550,48.75
48,TX,77476,410,33328,81.28780488
48,TX,77477,15150,718804,47.44580858
48,TX,77478,11540,1356862,117.5790295
48,TX,77479,34820,5007940,143.8236646
48,TX,77480,3260,207388,63.61595092
48,TX,77482,1020,57003,55.88529412
48,TX,77483,180,11026,61.25555556
48,TX,77484,5170,305579,59.10618956
48,TX,77485,1450,73797,50.89448276
48,TX,77486,3190,203483,63.78777429
48,TX,77488,5910,267675,45.29187817
48,TX,77489,18320,748410,40.85207424
48,TX,77493,14920,1061131,71.1213807
48,TX,77494,41890,5416717,129.3081165
48,TX,77498,21430,1360339,63.47825478
48,TX,77502,15430,580423,37.61652625
48,TX,77503,10240,425209,41.52431641
48,TX,77504,9710,450925,46.4392379
48,TX,77505,10470,741216,70.79426934
48,TX,77506,13560,433087,31.93856932
48,TX,77510,6520,439805,67.4547546
48,TX,77511,20240,1099457,54.32099802
48,TX,77514,2140,129351,60.44439252
48,TX,77515,12340,736609,59.69278768
48,TX,77517,2690,195916,72.83122677
48,TX,77518,4270,190103,44.5206089
48,TX,77519,450,23918,53.15111111
48,TX,77520,15850,712689,44.96460568
48,TX,77521,24520,1432597,58.42565253
48,TX,77523,9480,855511,90.24377637
48,TX,77530,12840,518745,40.40070093
48,TX,77531,6650,355355,53.43684211
48,TX,77532,13150,829812,63.10357414
48,TX,77533,400,16089,40.2225
48,TX,77534,1370,103517,75.55985401
48,TX,77535,12620,727367,57.63605388
48,TX,77536,15370,1053320,68.53090436
48,TX,77538,360,20120,55.88888889
48,TX,77539,18650,1109149,59.47179625
48,TX,77541,6870,321231,46.75851528
48,TX,77545,11140,512036,45.96373429
48,TX,77546,22690,2391449,105.3966064
48,TX,77547,4030,143379,35.57791563
48,TX,77550,10200,473869,46.4577451
48,TX,77551,9180,463909,50.53474946
48,TX,77554,3850,383059,99.49584416
48,TX,77560,450,23976,53.28
48,TX,77561,660,41393,62.71666667
48,TX,77562,4950,279337,56.43171717
48,TX,77563,4320,241270,55.84953704
48,TX,77564,710,38519,54.25211268
48,TX,77565,3490,349148,100.0424069
48,TX,77566,13750,1141783,83.03876364
48,TX,77568,7920,359208,45.35454545
48,TX,77571,16760,1033436,61.66085919
48,TX,77573,37700,3422044,90.77039788
48,TX,77575,5680,307740,54.17957746
48,TX,77577,600,33122,55.20333333
48,TX,77578,8650,761309,88.01260116
48,TX,77580,810,73695,90.98148148
48,TX,77581,20680,1658551,80.20072534
48,TX,77583,11560,693825,60.01946367
48,TX,77584,36020,3202551,88.91035536
48,TX,77585,330,18649,56.51212121
48,TX,77586,10850,1032135,95.12764977
48,TX,77587,6720,237294,35.31160714
48,TX,77590,13020,587068,45.08970814
48,TX,77591,6750,286692,42.47288889
48,TX,77597,350,23795,67.98571429
48,TX,77598,10940,500150,45.71755027
48,TX,77611,4250,277820,65.36941176
48,TX,77612,3560,209083,58.73117978
48,TX,77613,630,43204,68.57777778
48,TX,77614,400,22058,55.145
48,TX,77615,550,33302,60.54909091
48,TX,77616,460,25371,55.15434783
48,TX,77619,7290,396124,54.33799726
48,TX,77622,700,46962,67.08857143
48,TX,77623,170,8391,49.35882353
48,TX,77624,320,15088,47.15
48,TX,77625,3620,201535,55.67265193
48,TX,77627,10550,703751,66.70625592
48,TX,77629,350,21262,60.74857143
48,TX,77630,11300,609711,53.95672566
48,TX,77632,8950,579936,64.79731844
48,TX,77640,6780,269179,39.7019174
48,TX,77642,14820,603869,40.74689609
48,TX,77650,980,64615,65.93367347
48,TX,77651,6140,451212,73.48729642
48,TX,77655,150,8560,57.06666667
48,TX,77656,7090,368655,51.99647391
48,TX,77657,9160,645364,70.45458515
48,TX,77659,2080,155722,74.86634615
48,TX,77660,600,30396,50.66
48,TX,77661,290,14818,51.09655172
48,TX,77662,10170,514477,50.58770895
48,TX,77663,650,46395,71.37692308
48,TX,77664,1120,59463,53.09196429
48,TX,77665,2980,167480,56.20134228
48,TX,77701,5470,162953,29.79031079
48,TX,77702,1280,66559,51.99921875
48,TX,77703,5430,141992,26.14953959
48,TX,77705,10870,490554,45.12916283
48,TX,77706,13020,1123247,86.27089094
48,TX,77707,7560,416477,55.08955026
48,TX,77708,5430,223392,41.14033149
48,TX,77713,5820,402833,69.2152921
48,TX,77801,5240,158785,30.30248092
48,TX,77802,11330,707183,62.4168579
48,TX,77803,12090,369869,30.5929694
48,TX,77807,4410,270598,61.3600907
48,TX,77808,6100,478351,78.41819672
48,TX,77830,1320,79112,59.93333333
48,TX,77831,1260,61128,48.51428571
48,TX,77833,11750,670110,57.0306383
48,TX,77835,1180,73721,62.47542373
48,TX,77836,5040,260217,51.63035714
48,TX,77837,640,22126,34.571875
48,TX,77840,12380,440288,35.5644588
48,TX,77845,24750,2375561,95.98226263
48,TX,77853,470,22434,47.73191489
48,TX,77855,120,6796,56.63333333
48,TX,77856,2000,110480,55.24
48,TX,77857,400,19991,49.9775
48,TX,77859,3080,127745,41.47564935
48,TX,77861,1190,78315,65.81092437
48,TX,77864,3300,140494,42.57393939
48,TX,77865,710,37474,52.78028169
48,TX,77868,5780,270295,46.76384083
48,TX,77871,1580,87513,55.38797468
48,TX,77872,800,43102,53.8775
48,TX,77873,570,31991,56.1245614
48,TX,77876,170,7223,42.48823529
48,TX,77878,430,21070,49
48,TX,77879,2000,90408,45.204
48,TX,77880,790,48678,61.61772152
48,TX,77901,16840,654858,38.88705463
48,TX,77904,12310,919756,74.71616572
48,TX,77905,6450,391322,60.67007752
48,TX,77951,1000,37306,37.306
48,TX,77954,4180,296646,70.96794258
48,TX,77957,3570,189080,52.96358543
48,TX,77962,1530,84679,55.34575163
48,TX,77963,2340,132619,56.67478632
48,TX,77964,3570,211261,59.1767507
48,TX,77968,1320,98065,74.29166667
48,TX,77970,140,6439,45.99285714
48,TX,77971,410,22939,55.94878049
48,TX,77974,220,14061,63.91363636
48,TX,77975,820,42192,51.45365854
48,TX,77976,150,8050,53.66666667
48,TX,77977,300,12015,40.05
48,TX,77978,320,16179,50.559375
48,TX,77979,7420,399682,53.86549865
48,TX,77982,470,26605,56.60638298
48,TX,77983,850,40552,47.70823529
48,TX,77984,2000,134871,67.4355
48,TX,77987,110,7226,65.69090909
48,TX,77988,280,10632,37.97142857
48,TX,77990,280,13569,48.46071429
48,TX,77991,210,9697,46.17619048
48,TX,77994,170,29795,175.2647059
48,TX,77995,4000,216501,54.12525
48,TX,78002,3270,125501,38.3795107
48,TX,78003,4320,238121,55.12060185
48,TX,78004,300,26760,89.2
48,TX,78005,340,16783,49.36176471
48,TX,78006,16790,2130058,126.8646814
48,TX,78008,110,9466,86.05454545
48,TX,78009,3890,246987,63.49280206
48,TX,78010,1410,79348,56.2751773
48,TX,78011,830,41714,50.25783133
48,TX,78012,180,7885,43.80555556
48,TX,78013,2700,205325,76.0462963
48,TX,78014,1980,118440,59.81818182
48,TX,78015,7360,1087021,147.6930707
48,TX,78016,4240,209936,49.51320755
48,TX,78017,1620,66638,41.1345679
48,TX,78019,380,17622,46.37368421
48,TX,78022,2110,126316,59.86540284
48,TX,78023,13280,1298425,97.77296687
48,TX,78024,720,75177,104.4125
48,TX,78025,2370,111832,47.18649789
48,TX,78026,2500,147183,58.8732
48,TX,78027,220,19056,86.61818182
48,TX,78028,17400,1055330,60.65114943
48,TX,78039,830,41972,50.5686747
48,TX,78040,15940,413316,25.92948557
48,TX,78041,20340,966938,47.5387414
48,TX,78043,17850,584448,32.74218487
48,TX,78044,870,48472,55.71494253
48,TX,78045,27460,1583908,57.68055353
48,TX,78046,25960,706200,27.20338983
48,TX,78050,430,16420,38.18604651
48,TX,78052,3300,155409,47.09363636
48,TX,78055,740,44174,59.69459459
48,TX,78056,920,85126,92.52826087
48,TX,78057,470,23116,49.18297872
48,TX,78058,580,33849,58.36034483
48,TX,78059,2230,106757,47.87309417
48,TX,78061,4000,155182,38.7955
48,TX,78063,4240,293884,69.31226415
48,TX,78064,6380,366220,57.40125392
48,TX,78065,4490,181806,40.49131403
48,TX,78066,310,26621,85.87419355
48,TX,78067,270,11095,41.09259259
48,TX,78069,2280,87626,38.43245614
48,TX,78070,8070,766602,94.99405204
48,TX,78071,1440,88076,61.16388889
48,TX,78072,310,31616,101.9870968
48,TX,78073,3500,133232,38.06628571
48,TX,78076,4460,152837,34.26838565
48,TX,78101,4020,257941,64.16442786
48,TX,78102,7650,314469,41.10705882
48,TX,78104,890,52063,58.49775281
48,TX,78107,110,5193,47.20909091
48,TX,78108,17230,1133364,65.77852583
48,TX,78109,21210,953929,44.97543612
48,TX,78112,3700,140065,37.85540541
48,TX,78113,1030,82172,79.77864078
48,TX,78114,9220,535649,58.09642082
48,TX,78116,140,28615,204.3928571
48,TX,78117,270,29552,109.4518519
48,TX,78118,1830,149321,81.59617486
48,TX,78119,2170,126835,58.44930876
48,TX,78121,6210,486139,78.28325282
48,TX,78122,150,7785,51.9
48,TX,78123,1170,86378,73.82735043
48,TX,78124,2900,166488,57.40965517
48,TX,78130,35090,2067169,58.91048732
48,TX,78132,13620,1511091,110.9464758
48,TX,78133,8860,591411,66.7506772
48,TX,78140,1380,64545,46.77173913
48,TX,78141,310,19531,63.00322581
48,TX,78142,110,5403,49.11818182
48,TX,78145,110,4685,42.59090909
48,TX,78146,290,14419,49.72068966
48,TX,78147,1040,66355,63.80288462
48,TX,78148,10130,529671,52.28736426
48,TX,78151,570,41655,73.07894737
48,TX,78152,1220,83041,68.06639344
48,TX,78154,18290,1190447,65.08731547
48,TX,78155,21480,1090048,50.74711359
48,TX,78159,390,18912,48.49230769
48,TX,78160,1750,97091,55.48057143
48,TX,78161,380,19194,50.51052632
48,TX,78162,180,7876,43.75555556
48,TX,78163,5340,514341,96.31853933
48,TX,78164,1640,164054,100.0329268
48,TX,78201,19130,649375,33.94537376
48,TX,78202,4490,121907,27.15077951
48,TX,78203,2530,62556,24.7256917
48,TX,78204,5270,243292,46.1654649
48,TX,78205,870,162999,187.3551724
48,TX,78207,18610,465216,24.99817303
