FIPS,% Diabetic,# HIV Cases,Infant Mortality Rate,Child Mortality Rate,% Food Insecure,% Limited Access,Household Income,Physically Unhealthy Days,Mentally Unhealthy Days,% LBW,% Smokers,% Obese,Food Environment Index,% Physically Inactive,% With Access,% Excessive Drinking,Chlamydia Rate,Teen Birth Rate,PCP Ratio,Dentist Ratio,MHP Ratio
47067.0,13.7,,,,19.5,0.7562618671,26000.0,8.2,,9.0056285178,39.6,29.8,6.8,39.4,4.1208388327,,238.1,49.603174603,6720.0,3340.0,
47069.0,13.6,44.0,9.8,75.171346451,21.0,9.5263150036,34766.0,4.0,2.6,10.854503464,27.3,36.0,5.6,37.3,31.699262467,,934.7,63.897201197,5307.0,3288.0,877.0
47071.0,13.8,26.0,,71.771408065,15.9,5.7636061077,36154.0,5.4,3.5,8.6086086086,23.6,34.0,7.1,35.3,41.26258357,,254.3,52.244039271,1996.0,4339.0,1183.0
47073.0,13.4,24.0,6.5,67.953791422,13.9,7.7405048706,36102.0,5.6,4.0,8.906589428,26.2,34.5,7.3,34.6,36.045959214,4.7,302.2,51.133501259,3537.0,5680.0,7100.0
47075.0,15.6,88.0,16.3,96.05635306,22.4,7.9438937943,34557.0,4.4,3.0,12.426729191,17.3,41.0,5.4,31.9,8.1119923351,,844.3,65.510597303,2027.0,3645.0,
47077.0,13.1,18.0,,52.213478537,16.0,5.4897936551,40960.0,3.3,2.8,9.7887896019,25.9,35.1,7.1,35.9,51.726745652,,460.3,53.702196908,4671.0,4007.0,2337.0
47079.0,15.0,24.0,10.0,103.83472376,16.1,8.2447250676,37327.0,5.0,4.4,8.6661341853,28.1,36.5,6.8,38.5,46.164553047,10.2,488.5,53.908769774,1470.0,2147.0,848.0
47081.0,12.5,15.0,11.8,50.500413185,14.2,3.359314598,33816.0,6.6,5.0,8.6563993627,37.7,34.4,7.7,36.8,21.474281085,,268.9,58.431952663,4834.0,8089.0,2696.0
47083.0,13.4,6.0,,,16.4,1.9017339367,37743.0,,,5.8295964126,,33.9,7.4,33.7,38.464277237,,214.0,61.896649631,2103.0,8292.0,1382.0
47085.0,14.6,5.0,,70.339976553,14.1,4.3578438169,41954.0,3.2,,8.7874659401,22.1,34.6,7.6,30.5,46.067536951,,213.4,43.636363636,2611.0,3649.0,3041.0
47087.0,11.8,8.0,,,16.0,0.0060880928,33158.0,4.5,,6.9105691057,27.4,30.6,7.7,38.7,46.167726413,,279.7,42.009884679,5721.0,3839.0,
47089.0,11.3,25.0,7.8,68.449292323,15.6,2.5171688296,40490.0,4.7,6.4,7.5581395349,25.8,27.9,7.5,32.5,62.726865991,4.8,199.3,47.081743648,3262.0,4738.0,3066.0
47091.0,14.6,15.0,,,16.6,5.040377473,30652.0,5.0,3.0,9.8504837291,28.0,31.3,7.0,33.6,100.0,,88.4,59.640265068,2262.0,3595.0,2568.0
47093.0,11.0,874.0,6.1,47.685908814,14.1,11.255806513,49105.0,4.1,3.6,8.7821066264,18.5,28.7,6.9,27.7,77.567753907,10.1,433.5,33.831891345,877.0,1744.0,329.0
47095.0,11.3,13.0,,,22.3,0.0863601409,28391.0,,,9.939148073,24.9,35.4,6.3,32.7,51.979060266,,741.2,93.294460641,,7731.0,7731.0
47097.0,14.0,84.0,16.5,96.989592271,22.3,5.2893286884,32169.0,6.3,3.5,12.530612245,32.1,39.0,5.7,35.8,29.315117742,13.8,981.3,66.633842114,6930.0,5559.0,6949.0
47099.0,12.8,30.0,6.6,69.073932927,15.9,2.7405597648,39532.0,5.2,4.0,8.9089089089,28.1,31.3,7.4,32.3,58.597052712,,247.1,52.178370067,2476.0,3499.0,1826.0
47101.0,12.5,,,,16.1,1.5157868084,35097.0,5.7,5.6,7.2895277207,29.8,31.3,7.5,31.6,36.477263383,,319.4,57.960381511,3965.0,2990.0,5981.0
47103.0,11.5,21.0,7.9,77.805874344,13.0,6.1243548035,41453.0,5.4,4.1,9.8124098124,24.5,30.8,7.7,34.0,52.147717395,,402.9,55.061657585,1595.0,3363.0,2587.0
47105.0,14.2,27.0,,37.987185656,12.1,9.5295789242,53230.0,3.7,3.0,8.8384512684,23.6,28.0,7.5,30.3,78.503171596,,204.8,50.584086401,1992.0,2193.0,2193.0
47107.0,12.7,45.0,6.9,44.663745799,15.3,5.869899105,40543.0,6.2,4.7,8.2355816227,22.3,33.8,7.2,35.7,50.981517621,5.3,295.7,47.897774114,2097.0,2617.0,2094.0
47109.0,14.2,11.0,,45.400140328,16.9,4.9903972466,34596.0,4.9,3.7,7.7740222115,26.1,35.9,6.9,33.7,30.600191755,,297.9,51.609691338,2380.0,2178.0,706.0
47111.0,11.6,9.0,,71.530758226,15.4,0.3671509028,35432.0,5.7,4.2,7.5294117647,35.1,32.4,7.8,31.0,39.127112549,,208.9,72.713501231,5625.0,5675.0,22701.0
47113.0,13.4,213.0,10.7,69.239536841,18.4,8.8120901641,40750.0,3.8,3.1,10.095744681,19.6,37.3,6.2,29.5,68.890267972,9.8,902.1,46.439515541,720.0,1592.0,482.0
47115.0,13.0,28.0,11.7,81.833060556,15.0,3.4092236372,42128.0,6.2,3.5,11.887800534,24.7,28.3,7.5,36.1,69.454970429,,296.9,59.027176735,1489.0,4729.0,4729.0
47117.0,13.0,23.0,11.5,83.58408559,16.2,2.9700714617,42363.0,5.9,3.0,8.9418777943,24.7,29.9,7.3,34.6,44.664728745,,294.7,53.335209682,4412.0,3113.0,2395.0
47119.0,11.5,101.0,7.7,57.28178821,15.7,4.8593601488,46497.0,4.4,3.2,8.9939789262,25.7,35.1,7.2,33.9,59.580512871,12.7,385.4,54.626795385,1518.0,1675.0,460.0
47121.0,13.2,10.0,,,15.8,0.2560960691,37874.0,5.3,,8.7256027555,35.8,30.3,7.7,30.6,47.877137752,,247.9,64.586994728,5849.0,11649.0,
47123.0,14.0,30.0,7.0,39.473034983,16.0,2.2221912951,38061.0,4.5,3.5,8.294036061,36.4,34.9,7.4,34.6,72.569015477,,310.2,64.394325952,3224.0,2829.0,3482.0
47125.0,9.7,217.0,7.8,64.709296055,16.2,12.569040468,51059.0,5.2,2.8,8.0355895095,27.5,30.5,6.3,28.2,52.415990158,16.8,979.6,44.269912026,2306.0,2455.0,748.0
47127.0,12.4,,,,12.3,12.986548915,50802.0,,,7.3654390935,25.2,33.5,7.1,33.8,19.679346118,,78.9,29.492455418,,,6301.0
47129.0,11.4,25.0,,71.522887324,15.4,9.1020600205,38027.0,5.5,,9.1534755678,31.4,31.0,6.8,34.7,48.337654068,,501.6,43.84180791,7310.0,7305.0,
47131.0,13.6,29.0,10.7,59.118097093,18.0,4.3567357774,34469.0,4.5,3.0,8.560311284,26.4,32.9,6.8,35.4,61.445593737,8.4,497.8,55.907017802,1959.0,2594.0,3459.0
47133.0,13.4,,,53.781841295,14.8,0.712284336,35457.0,5.2,3.8,8.5266821346,28.1,31.6,7.9,32.6,45.066340624,,144.2,43.780871127,2466.0,4415.0,
47135.0,13.9,7.0,,,18.1,3.7263682544,33017.0,5.2,,5.8823529412,28.2,30.0,6.8,33.7,10.915982312,,305.3,41.863207547,3930.0,7869.0,1312.0
47137.0,14.2,,,,17.2,0.3375207598,32398.0,,,8.4337349398,,32.0,7.4,33.9,56.706716565,,196.1,41.52637486,5100.0,,
47139.0,13.3,12.0,,114.46269863,14.3,0.0937268814,37375.0,6.8,6.0,8.8045234249,28.9,32.5,8.0,37.1,68.570579495,,125.9,57.34870317,2086.0,2384.0,16690.0
47141.0,12.5,55.0,6.9,46.596824989,16.3,9.5369542432,35554.0,4.2,3.4,7.0235148515,18.1,34.9,6.6,32.4,61.668118527,6.4,422.0,37.042667477,1408.0,1838.0,588.0
47143.0,13.6,16.0,9.4,80.577471882,16.8,4.5298211317,38860.0,5.5,4.8,9.1233071989,19.8,36.5,7.0,35.7,58.838693452,,328.7,65.456023851,2687.0,4645.0,4064.0
47145.0,12.8,26.0,7.9,67.356698624,13.5,8.9745107674,42037.0,4.2,3.0,10.273224044,15.7,34.0,7.3,37.3,67.329875787,,248.7,47.04264099,2971.0,2040.0,3120.0
47147.0,11.4,89.0,6.0,49.703242406,12.7,1.8857866453,51093.0,3.2,2.1,8.2586057275,23.9,33.9,8.2,31.8,79.892280072,,298.8,55.456417296,2677.0,3546.0,2407.0
47149.0,9.6,331.0,5.9,51.679773332,13.7,6.2480630498,57056.0,3.9,2.7,8.2132728304,17.1,31.7,7.5,25.4,76.923809234,8.5,464.2,35.313731434,2231.0,2036.0,1495.0
47151.0,12.2,8.0,,58.15514002,20.4,3.0448820878,27749.0,9.5,4.5,8.2304526749,51.1,29.6,6.4,39.9,24.802051467,,144.3,59.078897697,2772.0,3145.0,5504.0
47153.0,12.3,6.0,,,14.2,0.4814018384,46460.0,6.2,3.9,10.567010309,29.9,34.0,8.0,32.3,43.962585034,,277.3,65.745111261,4808.0,4894.0,4894.0
47155.0,11.2,82.0,6.6,57.696166968,14.3,4.8491027873,40444.0,4.5,2.9,8.9430894309,28.4,30.2,7.5,31.8,82.373816596,10.9,252.9,55.318251332,2372.0,3227.0,1949.0
47157.0,12.2,6408.0,12.3,87.634612806,21.1,8.8083771737,45067.0,3.3,2.8,11.193860987,17.3,35.0,5.6,27.9,88.610393642,12.5,1052.9,58.028134606,1292.0,1545.0,863.0
47159.0,11.4,19.0,,,14.0,0.7947220349,43689.0,2.7,,8.215661104,23.5,33.2,8.0,32.1,34.446415527,,178.0,49.534883721,1910.0,3815.0,6358.0
47161.0,14.5,,,,15.1,5.2132672066,43513.0,7.0,,8.8457389428,,29.0,7.3,35.4,53.257280096,,308.3,40.157998683,13297.0,3341.0,6681.0
47163.0,14.5,123.0,8.9,59.27451118,13.7,13.982995988,40385.0,5.4,4.5,8.5606525743,25.6,33.1,6.7,35.0,77.114326342,8.5,259.0,48.921928499,754.0,1424.0,949.0
47165.0,11.2,149.0,6.2,49.857506017,12.3,6.3505984492,56077.0,3.6,3.4,7.8922934076,20.0,29.7,7.8,24.8,74.509010551,8.8,310.6,39.955574066,1786.0,2559.0,1856.0
47167.0,12.3,80.0,9.4,49.917560393,15.4,7.9785732559,53183.0,4.4,3.0,8.8407923698,25.3,32.9,7.0,33.8,68.304382705,11.0,453.8,46.437300244,3248.0,3241.0,2053.0
47169.0,12.2,11.0,,,14.0,0.0,41286.0,,,11.580594679,,33.8,8.1,37.3,7.4332909784,,359.2,50.117924528,2598.0,7828.0,
47171.0,13.0,9.0,,81.799591002,15.3,2.9619766384,36568.0,5.0,4.6,8.7646076795,23.4,30.4,7.5,37.0,100.0,,142.6,45.252883762,1824.0,3616.0,4521.0
47173.0,13.1,7.0,,87.830048855,14.7,0.0486451247,35255.0,,,11.171497585,23.8,33.0,7.9,36.4,31.629075305,,256.2,61.024082301,4782.0,6367.0,1469.0
47175.0,12.7,5.0,,,16.1,0.9787066324,37393.0,4.7,4.3,9.067357513,39.4,31.6,7.5,32.5,31.849315068,,88.8,50.170068027,,,
47177.0,13.3,38.0,5.8,64.724919094,16.1,2.3956311405,36327.0,5.8,4.9,8.5511363636,20.9,32.2,7.4,30.7,69.944024699,,404.1,62.110311751,1897.0,2664.0,1665.0
47179.0,11.3,172.0,9.1,62.503780471,14.5,6.3661041804,41542.0,4.5,3.8,8.4474647151,24.1,30.9,7.3,29.9,71.842347067,6.7,201.4,33.130372493,596.0,1846.0,371.0
47181.0,11.5,15.0,,,15.7,8.7414180768,33318.0,5.7,3.8,7.3059360731,22.8,33.7,6.8,34.3,44.826978438,,135.3,37.241780623,2428.0,16939.0,16939.0
47183.0,13.3,12.0,,71.895894744,18.4,4.4782986434,34809.0,4.5,3.1,8.5317460317,25.4,30.4,6.7,33.7,34.616373033,7.5,523.1,27.9832457,1582.0,3445.0,3132.0
47185.0,12.6,14.0,,42.868778668,16.3,5.8574035461,34320.0,4.8,3.2,7.3536526367,29.2,31.1,7.0,33.2,31.264269959,,283.7,56.232939035,2898.0,2916.0,6561.0
47187.0,9.8,121.0,3.3,22.767718164,8.9,2.809820444,93241.0,2.0,1.9,6.8502629394,10.9,27.0,8.9,23.2,66.95417672,13.9,128.0,11.617089828,699.0,1362.0,825.0
47189.0,11.6,94.0,6.7,41.970515713,11.2,4.4707271283,59655.0,4.7,3.6,8.0503144654,29.0,31.7,8.3,28.5,78.574122972,13.8,271.5,33.662194159,2832.0,2651.0,2217.0
48001.0,11.8,191.0,6.0,72.162694074,19.9,10.466346799,41279.0,3.8,3.5,8.2151029748,21.6,35.6,5.7,28.9,32.409593212,26.0,374.6,68.758607122,2425.0,3863.0,2897.0
48003.0,9.9,5.0,,66.852367688,11.7,13.782712783,62781.0,,,9.1611479029,,29.5,7.2,26.6,92.181793589,,409.5,86.828746994,2015.0,4200.0,16799.0
48005.0,11.5,111.0,5.3,47.380606256,19.1,13.230965433,41804.0,5.0,3.9,9.1021047918,20.7,29.7,5.6,28.6,69.951942469,9.9,514.9,67.19051428,1593.0,2733.0,950.0
48007.0,12.0,22.0,,66.203243959,15.9,16.780293883,41666.0,3.8,,8.9764641489,,28.2,5.9,28.0,89.809137231,,545.8,66.85981725,2646.0,3045.0,1353.0
48009.0,12.8,,,,14.6,5.6825766578,56805.0,,,8.8929219601,,29.6,7.4,27.1,24.78462558,,240.4,32.437911809,8735.0,,
48011.0,11.2,,,,15.2,29.39619392,52122.0,,,7.8313253012,,27.5,4.8,26.6,2.1567596002,,,51.020408163,1944.0,1949.0,
48013.0,10.2,36.0,6.2,44.354449908,13.4,5.9155208034,46631.0,,,8.6191923578,38.3,28.8,7.6,25.5,42.902629645,,478.0,68.241469816,4222.0,2770.0,3140.0
48015.0,10.3,32.0,,49.354861454,15.0,3.6605988207,52042.0,4.1,3.3,7.3351541163,17.9,27.8,7.5,26.6,59.140655242,18.7,223.6,43.182147515,5724.0,4808.0,4121.0
48017.0,9.8,,,,13.8,4.0514524111,37626.0,,,7.9331941545,,28.8,7.7,27.0,80.418702024,,322.6,97.992916175,1426.0,3557.0,
48019.0,13.6,13.0,,,15.8,4.724351295,50334.0,,6.5,9.3255620316,22.1,28.7,7.2,28.5,63.35855504,,102.3,32.896305125,4107.0,6867.0,5150.0
48021.0,10.3,90.0,5.5,43.87379831,15.1,18.239961342,50151.0,3.4,4.2,7.2381849584,22.1,31.0,6.0,28.8,56.665003842,16.8,375.9,49.597461362,3560.0,3991.0,1944.0
48023.0,11.8,,,,16.0,4.1856729832,34563.0,2.7,,9.9315068493,,27.5,7.2,24.6,,,,68.652849741,906.0,3614.0,
48025.0,9.5,208.0,7.7,60.962490138,17.1,11.996860412,41804.0,,,9.5058468502,,30.4,6.2,23.2,67.282885032,,547.2,73.667013218,3253.0,4686.0,4100.0
48027.0,8.5,410.0,7.8,81.610908658,20.1,13.195825121,50223.0,4.3,3.8,8.7649767474,19.4,29.6,5.4,22.7,86.647219044,13.3,1237.3,63.241702524,1210.0,1434.0,573.0
48029.0,9.5,4319.0,6.3,51.935437458,15.9,11.602034972,49655.0,3.6,3.3,9.3465106682,16.2,30.1,6.5,20.7,96.123043691,19.2,648.8,55.058354133,1438.0,1296.0,718.0
48031.0,11.4,6.0,,,14.0,1.9161039718,54914.0,,,7.3170731707,,30.1,7.9,23.6,49.461750976,,244.0,33.585619678,2131.0,2681.0,
48033.0,11.9,,,,15.4,27.836879382,60443.0,,,,,29.3,4.9,26.2,,,,,616.0,637.0,637.0
48035.0,10.9,9.0,,,16.4,7.6482323244,42864.0,,,7.4404761905,39.0,29.3,6.8,28.3,22.89150011,,198.6,42.022792023,2589.0,2551.0,8928.0
48037.0,11.5,176.0,5.7,50.194643674,21.0,9.4599093768,41657.0,4.7,4.6,9.8584960823,17.0,34.4,5.6,30.1,49.377194404,11.3,435.9,64.356435644,1259.0,2077.0,1230.0
48039.0,9.4,308.0,5.4,41.194644696,15.6,6.6402230031,66337.0,2.9,2.7,8.3104477612,15.0,30.0,7.1,24.1,78.391013073,12.4,319.6,48.281734178,1554.0,2293.0,2158.0
48041.0,7.1,256.0,5.4,48.734465889,22.3,18.093402397,39732.0,3.8,2.8,7.2704566433,13.1,27.6,4.4,20.8,89.221507716,12.5,529.7,25.861516577,1374.0,2012.0,1319.0
48043.0,9.0,,,,14.7,10.530877623,39106.0,3.7,2.4,8.547008547,,26.9,6.9,23.5,61.048526863,14.9,472.3,50.883770755,1553.0,4643.0,1327.0
48045.0,12.1,,,,15.2,46.833236541,40235.0,,,12.403100775,,29.1,3.0,27.2,68.173488088,,,57.471264368,1561.0,1537.0,
48047.0,11.0,9.0,,,17.0,10.513750686,27644.0,,,11.946446962,,29.1,6.3,28.0,41.949328534,,614.4,127.9956427,7161.0,7237.0,
48049.0,10.2,45.0,9.3,38.725381722,16.9,15.5898279,38636.0,5.0,3.4,8.9241293532,25.8,31.1,5.8,28.7,61.30793051,,267.0,52.372473028,1801.0,2696.0,755.0
48051.0,11.9,19.0,,,16.3,5.0957816456,45732.0,,,8.0872011252,,29.9,7.1,30.8,43.143073253,,433.8,53.364269142,3458.0,8585.0,17169.0
48053.0,10.7,40.0,,63.408324245,15.7,13.122364943,49286.0,1.7,2.8,6.9097324316,24.6,28.7,6.4,28.3,78.463157895,12.8,257.8,48.658432709,2414.0,2087.0,2087.0
48055.0,9.7,52.0,,54.711397379,16.8,7.5570941785,46021.0,3.8,,8.9633447881,,30.8,6.7,25.2,48.823096727,,521.5,57.699548193,3521.0,3269.0,1783.0
48057.0,11.0,14.0,,44.198895028,15.4,10.725356967,51004.0,2.8,,7.9825834543,,29.5,6.7,24.9,47.827510406,,351.7,73.65907421,1964.0,4361.0,10903.0
48059.0,10.8,15.0,,,15.4,5.6760860277,42138.0,,,10.456852792,,29.0,7.2,27.8,33.682811577,,185.0,41.302887844,6759.0,13525.0,
48061.0,8.9,570.0,5.9,49.920927486,18.0,16.355880357,33905.0,4.6,3.3,7.8869923484,13.6,27.7,5.5,22.2,76.826104082,16.4,408.1,76.356397053,2109.0,3793.0,2727.0
48063.0,12.3,12.0,,76.091919038,20.3,5.7700271761,37941.0,,,7.1539657854,,32.6,6.1,28.2,47.786468833,,473.9,77.542799597,2075.0,2483.0,3103.0
48065.0,10.9,,,,12.4,11.19246712,59252.0,,,6.9506726457,,28.9,7.3,29.5,71.837593012,,194.9,30.283080974,,6010.0,6010.0
48067.0,12.3,24.0,,68.166325835,21.7,3.7196388939,37546.0,5.2,2.9,8.9955627269,26.9,28.8,6.0,29.4,43.832064076,,308.3,57.453654052,2742.0,3370.0,7583.0
48069.0,10.3,,,,15.5,3.2013956595,40689.0,,,7.9136690647,,30.1,7.4,26.2,39.952865294,,343.0,84.090909091,2721.0,8030.0,8030.0
48071.0,10.0,16.0,6.9,27.425949935,14.5,3.9351272329,74915.0,,,7.615167659,,31.4,7.6,27.8,66.335194894,,88.4,37.885561019,7239.0,12271.0,6135.0
48073.0,12.4,85.0,7.1,70.029336614,20.2,8.3847336901,37735.0,5.4,4.0,7.800608828,24.9,31.9,5.9,31.3,48.874028911,,509.7,73.022804464,4267.0,3392.0,1413.0
48075.0,10.0,,,,16.0,18.894106959,33919.0,,,9.5317725753,,29.6,5.7,28.3,73.384462434,,327.2,100.38910506,879.0,1774.0,
48077.0,12.5,6.0,,,13.8,9.4281014506,50336.0,,,7.223796034,,29.6,7.2,33.1,38.0859375,,104.4,33.924441018,3512.0,,10473.0
48079.0,11.3,,,,14.2,9.9885302161,37242.0,,,9.429280397,,29.8,7.0,29.1,47.649504317,,229.8,76.408787011,1523.0,3016.0,3016.0
48081.0,12.8,,,,16.0,36.628175355,38866.0,,,6.6985645933,,31.2,3.8,31.3,33.253012048,,371.4,32.258064516,,3210.0,
48083.0,12.1,5.0,,,20.0,8.1300293674,33014.0,2.1,,11.764705882,,28.7,5.9,29.2,40.292299044,,138.3,79.329608939,2169.0,4272.0,8543.0
48085.0,8.4,964.0,4.8,33.858601188,15.3,2.1087664215,81315.0,2.8,2.4,7.7875964439,9.7,25.7,7.6,19.0,94.949389077,13.2,289.9,20.308462532,1166.0,1607.0,1278.0
48087.0,11.1,,,,16.2,2.1654098601,35389.0,,,7.8431372549,,30.9,7.4,27.9,82.499182205,,329.4,75.736325386,3036.0,3099.0,
48089.0,11.7,22.0,,76.550140342,16.5,6.1546707109,42438.0,,,7.3326248672,,30.1,6.9,28.7,48.160390917,18.3,260.9,49.786628734,1380.0,3459.0,6917.0
48091.0,9.8,87.0,5.0,29.96471896,14.1,5.6329967217,70322.0,2.7,,7.3105298457,16.9,29.1,7.5,24.9,84.979533889,19.4,311.2,40.798319328,1430.0,1463.0,1048.0
48093.0,10.7,7.0,,,17.3,5.4648373791,35434.0,5.1,3.3,6.8635275339,22.0,29.2,6.8,29.3,22.033777014,,167.1,71.361794952,1966.0,4541.0,1946.0
48095.0,9.4,7.0,,,14.0,10.210310755,39035.0,,,7.3732718894,,31.1,7.0,27.4,5.1382432102,,124.7,66.00660066,,4043.0,
48097.0,10.6,20.0,6.1,58.52119485,15.7,2.7396787111,53565.0,,2.3,7.7682514939,,30.8,7.4,25.6,56.726591565,,279.2,57.538625466,3869.0,2263.0,1923.0
48099.0,8.3,112.0,7.9,46.876690265,20.3,11.400569862,50161.0,4.8,4.8,8.1740370899,15.7,31.3,5.5,24.6,72.721122725,,508.9,46.745088378,4827.0,5442.0,3048.0
48101.0,12.7,,,,17.4,4.4895471602,32292.0,,,,,29.5,6.9,28.9,83.787375415,,,61.855670103,1486.0,1452.0,
48103.0,9.9,,,,12.6,2.9223614721,58901.0,,,13.191489362,,29.2,8.1,25.0,86.354285714,,175.4,56.206088993,2281.0,4773.0,
48105.0,10.6,,,,13.3,3.9708749825,50243.0,,,7.5221238938,,30.0,7.8,27.3,17.42403872,,374.0,94.704684318,3743.0,3807.0,
48107.0,10.7,,,,17.4,1.8773357559,35443.0,,,10.452418097,,29.0,7.2,29.0,56.362436046,,277.5,102.87356322,3063.0,,
48109.0,10.7,,,,13.7,3.6096532673,32945.0,,,8.5836909871,,29.0,7.8,25.9,93.035863219,,349.3,82.014388489,,2277.0,
48111.0,9.1,5.0,,,14.3,15.526898342,42378.0,5.4,,7.974137931,,30.8,6.4,26.4,64.090705654,,400.2,103.63972856,1749.0,3529.0,
48113.0,9.3,13928.0,7.1,61.836596132,20.0,7.9889866447,47902.0,3.6,3.3,8.3853889128,15.3,29.2,5.9,23.9,97.347199637,15.0,661.1,64.633028165,1568.0,1340.0,902.0
48115.0,10.0,7.0,,,15.3,10.762964599,38333.0,,,9.6659559346,,30.9,6.7,26.4,61.295452902,,469.2,93.904448105,2273.0,4603.0,
48117.0,9.5,11.0,10.1,44.09701343,13.2,11.348893689,37991.0,,,8.4243369735,,32.1,7.1,27.2,79.919471402,,692.1,98.894817073,4840.0,4794.0,9589.0
48119.0,12.1,,,,18.3,2.6527961034,37985.0,,,8.3129584352,,29.3,6.9,31.6,66.583827184,,319.0,51.003344482,,,5238.0
48121.0,8.3,673.0,4.9,37.044297679,15.8,4.4311084811,75099.0,2.8,2.5,7.1572534117,10.1,26.6,7.2,20.8,95.886292774,13.4,275.7,25.333715196,1579.0,1970.0,1257.0
48123.0,11.3,13.0,,66.555740433,14.9,8.0360531526,45937.0,,,7.8330474557,32.1,29.2,7.1,29.3,76.260138329,,420.2,61.443581544,1574.0,6834.0,6834.0
48125.0,11.1,,,,18.2,6.3041132863,35491.0,,,10.126582278,,28.6,6.5,28.9,35.474631751,,,65.934065934,,2291.0,
48127.0,10.9,6.0,,,13.6,14.20569285,35801.0,,,7.9864061172,,30.5,6.7,26.4,63.365346138,,640.5,83.656900812,2092.0,5449.0,3632.0
48129.0,11.8,10.0,,,17.1,5.1871529329,34861.0,,,8.3333333333,,30.2,6.9,26.9,17.949415284,,389.1,36.485480268,3598.0,3522.0,
48131.0,10.0,15.0,,,12.8,18.343639511,35118.0,,,10.608424337,,29.9,6.5,27.3,18.494313359,,426.7,83.171521036,,,11640.0
48133.0,12.5,9.0,,,17.9,10.684499181,39959.0,6.9,,7.3461283918,14.4,31.7,6.1,31.3,45.272560943,,168.3,48.243921266,3684.0,3649.0,6082.0
48135.0,10.0,128.0,6.5,68.893399766,13.8,8.3902851801,53752.0,3.4,3.6,10.108915768,21.9,31.5,7.3,29.5,71.351272515,15.4,555.7,95.629904098,1659.0,3247.0,2263.0
48137.0,11.8,,,,13.1,10.081440669,35339.0,3.7,2.5,10.303030303,,29.1,7.3,29.0,2.8471528472,18.4,,75.650118203,1968.0,1884.0,
48139.0,10.3,129.0,6.2,37.598116624,15.5,6.5138246151,59257.0,3.8,2.9,7.3565912852,13.4,28.0,7.1,22.4,76.85649355,19.9,333.2,42.990424748,2369.0,3714.0,1733.0
48141.0,9.0,1593.0,4.4,43.851373906,16.4,12.033316982,39748.0,4.4,3.2,9.1133831833,15.2,25.4,6.3,22.9,81.354954181,17.3,606.0,65.869387719,2166.0,2687.0,1516.0
48143.0,9.4,11.0,,56.483738629,18.6,14.827004408,40346.0,3.9,4.2,6.7318757192,,29.5,5.5,23.5,69.031406704,,353.5,29.244399625,1787.0,2333.0,1322.0
48145.0,12.4,17.0,,70.794182005,21.1,17.627334819,34376.0,,4.5,9.1814946619,,31.6,4.7,28.5,32.458300683,,692.8,63.576494428,5870.0,4373.0,8747.0
48147.0,10.9,35.0,,60.309589225,18.7,13.82651512,42392.0,8.6,,7.4439802507,27.1,32.3,5.6,27.5,62.096417514,,242.4,54.711673699,4229.0,4207.0,962.0
48149.0,11.6,15.0,,55.756899916,15.6,9.3184254108,50938.0,3.8,,6.8092290377,,28.7,6.8,31.7,45.817382097,,283.5,37.557781202,2058.0,2068.0,6205.0
48151.0,12.3,,,,15.0,5.7883924784,40691.0,,,10.948905109,,30.1,7.3,30.1,46.527428284,,338.2,51.823416507,3844.0,3856.0,
48153.0,11.9,,,,16.4,1.3598849065,36534.0,,,9.8550724638,,29.1,7.4,29.1,51.396214707,,439.8,85.896691817,1592.0,6230.0,
48155.0,12.6,,,,17.4,53.001464173,33484.0,,,11.956521739,,28.5,1.8,28.1,41.392215569,,,38.674033149,1307.0,1277.0,
48157.0,8.0,643.0,4.5,36.661616147,14.9,7.7883831716,87901.0,3.0,2.7,8.7944207041,10.1,25.0,7.1,22.0,94.353875721,15.6,206.6,23.344433841,1346.0,2250.0,1924.0
48159.0,10.9,6.0,,,16.1,1.7300322059,41497.0,,,6.9444444444,,28.9,7.5,27.3,41.546440358,,338.3,55.895552836,3547.0,5330.0,3553.0
48161.0,11.5,17.0,,60.178346737,17.2,7.2013078997,44408.0,,3.5,8.4249084249,21.1,30.8,6.6,26.2,22.875454178,,292.1,59.186189889,3253.0,4912.0,4912.0
48163.0,9.1,28.0,,99.45009945,14.2,6.2872594393,35405.0,,,10.439247005,,30.4,7.4,25.4,15.455654295,,474.5,95.754716981,4426.0,6022.0,3011.0
48165.0,9.4,,,68.837058633,13.8,4.0170095212,49661.0,2.6,,6.7489711934,,31.5,7.7,23.3,40.374301038,,135.8,70.154577883,6138.0,9461.0,18921.0
48167.0,10.7,643.0,5.8,44.753719943,17.6,8.9842320328,60210.0,3.6,3.2,8.5798298736,17.2,28.9,6.4,27.2,87.751837396,13.8,388.0,44.877442838,1404.0,2578.0,1029.0
48169.0,9.0,11.0,,,15.1,1.8349140826,47134.0,,,9.8880597015,,31.0,7.7,26.4,12.753443739,,218.3,82.850041425,6412.0,6317.0,
48171.0,12.1,8.0,,50.127825956,13.5,3.6346168552,50443.0,2.3,2.3,7.5388026608,,31.4,7.8,29.3,73.905866248,14.4,182.9,46.647230321,740.0,1492.0,1335.0
48173.0,10.1,,,,12.2,26.412531267,65789.0,,,,,29.1,5.8,25.8,,,,,1259.0,1251.0,
48175.0,12.1,,,,14.2,7.8885109898,48458.0,,,8.3657587549,,30.0,7.2,29.4,57.628294036,,380.9,41.420118343,,1866.0,7465.0
