FIPS,STATE,agi_stub,N1,A00100
47155,TN,6,3657,473493608
47155,TN,7,861,491076281
47155,TN,8,0,0
47157,TN,1,79929,359246641
47157,TN,2,121226,2049956408
47157,TN,3,103110,3656775672
47157,TN,4,45154,2754832562
47157,TN,5,26005,2250369031
47157,TN,6,32992,4424290072
47157,TN,7,12677,6930700915
47157,TN,8,0,0
47159,TN,1,1415,4955085
47159,TN,2,1756,30226308
47159,TN,3,1997,72620488
47159,TN,4,1043,63935100
47159,TN,5,510,43928978
47159,TN,6,324,44441689
47159,TN,7,45,26367541
47159,TN,8,0,0
47161,TN,1,1756,6213247
47161,TN,2,2354,40335922
47161,TN,3,2263,81806272
47161,TN,4,1356,82992196
47161,TN,5,660,56843022
47161,TN,6,494,64838496
47161,TN,7,18,4691867
47161,TN,8,0,0
47163,TN,1,14989,64623735
47163,TN,2,18730,319170128
47163,TN,3,17232,619355653
47163,TN,4,9302,569419779
47163,TN,5,4703,404176139
47163,TN,6,4086,538871279
47163,TN,7,1161,501797231
47163,TN,8,0,0
47165,TN,1,16449,59101359
47165,TN,2,19188,330221474
47165,TN,3,22023,797852016
47165,TN,4,13739,848173848
47165,TN,5,8578,740841947
47165,TN,6,8399,1096051127
47165,TN,7,1795,784236025
47165,TN,8,0,0
47167,TN,1,6826,29134736
47167,TN,2,9560,164196797
47167,TN,3,10077,363593286
47167,TN,4,5787,356590542
47167,TN,5,3561,307598718
47167,TN,6,2811,355046267
47167,TN,7,274,99161149
47167,TN,8,0,0
47169,TN,1,1500,5849160
47169,TN,2,1923,33209500
47169,TN,3,1978,71944075
47169,TN,4,1082,65982113
47169,TN,5,531,45571354
47169,TN,6,333,42921389
47169,TN,7,62,20012712
47169,TN,8,0,0
47171,TN,1,3883,17741107
47171,TN,2,4976,85734714
47171,TN,3,4695,167524348
47171,TN,4,2355,143291585
47171,TN,5,1015,86631113
47171,TN,6,648,82342719
47171,TN,7,106,55528190
47171,TN,8,0,0
47173,TN,1,5485,20889510
47173,TN,2,7007,120466061
47173,TN,3,7226,261691559
47173,TN,4,4361,267692985
47173,TN,5,2290,196927543
47173,TN,6,1781,227143983
47173,TN,7,282,103316581
47173,TN,8,0,0
47175,TN,1,1135,3526270
47175,TN,2,1541,26654557
47175,TN,3,1330,46849782
47175,TN,4,624,38040899
47175,TN,5,254,21788021
47175,TN,6,146,18987571
47175,TN,7,19,6187322
47175,TN,8,0,0
47177,TN,1,5350,18024657
47177,TN,2,7098,121893787
47177,TN,3,6434,228419738
47177,TN,4,2966,181010423
47177,TN,5,1296,111589471
47177,TN,6,868,113614795
47177,TN,7,192,93329342
47177,TN,8,0,0
47179,TN,1,16238,65912480
47179,TN,2,19916,341538250
47179,TN,3,18852,679466882
47179,TN,4,10881,669100806
47179,TN,5,5858,504483762
47179,TN,6,5426,711345633
47179,TN,7,1470,613253078
47179,TN,8,0,0
47181,TN,1,3957,15161571
47181,TN,2,5197,88747118
47181,TN,3,4568,163702855
47181,TN,4,2141,130898338
47181,TN,5,961,82278622
47181,TN,6,606,80696568
47181,TN,7,108,53320891
47181,TN,8,0,0
47183,TN,1,7556,30377563
47183,TN,2,9951,171002991
47183,TN,3,8584,306796412
47183,TN,4,4601,281601292
47183,TN,5,2354,202688751
47183,TN,6,1670,224194007
47183,TN,7,353,158593729
47183,TN,8,0,0
47185,TN,1,4971,18551765
47185,TN,2,6787,116507714
47185,TN,3,6225,223717519
47185,TN,4,3178,194178978
47185,TN,5,1519,130928654
47185,TN,6,1139,148807604
47185,TN,7,223,86902018
47185,TN,8,0,0
47187,TN,1,33583,100674410
47187,TN,2,33438,579476582
47187,TN,3,39328,1425915601
47187,TN,4,24539,1512850279
47187,TN,5,17373,1506930771
47187,TN,6,26661,3628151553
47187,TN,7,11654,5673479389
47187,TN,8,0,0
47189,TN,1,14036,52873607
47189,TN,2,16555,285815131
47189,TN,3,19803,717618696
47189,TN,4,12665,782354244
47189,TN,5,8037,694741082
47189,TN,6,8102,1060320302
47189,TN,7,1531,669739106
47189,TN,8,0,0
48001,TX,1,2058,7653004
48001,TX,2,3007,51354220
48001,TX,3,2938,104821209
48001,TX,4,1535,93687508
48001,TX,5,811,69973095
48001,TX,6,638,95335254
48001,TX,7,152,87970936
48001,TX,8,0,0
48003,TX,1,991,3962317
48003,TX,2,1183,20224716
48003,TX,3,1362,50185826
48003,TX,4,1097,67715297
48003,TX,5,710,61302594
48003,TX,6,670,89329709
48003,TX,7,180,77860421
48003,TX,8,0,0
48005,TX,1,6846,27524759
48005,TX,2,9650,166080066
48005,TX,3,8666,309585662
48005,TX,4,4121,252883505
48005,TX,5,2211,189671096
48005,TX,6,1979,258668502
48005,TX,7,597,308262357
48005,TX,8,0,0
48007,TX,1,1986,5652162
48007,TX,2,2515,42525989
48007,TX,3,1996,71900907
48007,TX,4,1169,71915685
48007,TX,5,698,60178395
48007,TX,6,787,104323455
48007,TX,7,276,139437522
48007,TX,8,0,0
48009,TX,1,342,874523
48009,TX,2,439,7528091
48009,TX,3,439,16047679
48009,TX,4,318,19445087
48009,TX,5,165,14250545
48009,TX,6,154,19925761
48009,TX,7,53,34701218
48009,TX,8,0,0
48013,TX,1,1065,4602315
48013,TX,2,1773,30208365
48013,TX,3,1423,50438912
48013,TX,4,614,37038624
48013,TX,5,290,24981299
48013,TX,6,168,21602248
48013,TX,7,12,3865953
48013,TX,8,0,0
48015,TX,1,928,2787697
48015,TX,2,990,16890302
48015,TX,3,1018,37035210
48015,TX,4,542,33393768
48015,TX,5,404,34923283
48015,TX,6,510,67027630
48015,TX,7,185,109433473
48015,TX,8,0,0
48019,TX,1,705,1763776
48019,TX,2,801,13770964
48019,TX,3,891,32622653
48019,TX,4,545,33894552
48019,TX,5,422,36622578
48019,TX,6,395,51396586
48019,TX,7,73,32882628
48019,TX,8,0,0
48021,TX,1,1802,6457836
48021,TX,2,2325,40364937
48021,TX,3,2533,91673436
48021,TX,4,1549,95417330
48021,TX,5,1019,87924416
48021,TX,6,949,122887596
48021,TX,7,197,69478140
48021,TX,8,0,0
48025,TX,1,295,1160070
48025,TX,2,385,6486732
48025,TX,3,388,14019019
48025,TX,4,177,11006822
48025,TX,5,90,7588051
48025,TX,6,112,20326824
48025,TX,7,53,62225095
48025,TX,8,0,0
48027,TX,1,18943,80027123
48027,TX,2,26054,449521759
48027,TX,3,24884,890680298
48027,TX,4,12443,765373977
48027,TX,5,7132,614321550
48027,TX,6,6717,877147036
48027,TX,7,1485,621170923
48027,TX,8,0,0
48029,TX,1,123332,546731044
48029,TX,2,189156,3266076725
48029,TX,3,170986,6081223077
48029,TX,4,75382,4611239014
48029,TX,5,41758,3604659129
48029,TX,6,45811,6072685520
48029,TX,7,13880,7841165229
48029,TX,8,0,0
48031,TX,1,309,624802
48031,TX,2,357,6152615
48031,TX,3,356,12806265
48031,TX,4,271,16703581
48031,TX,5,149,12850338
48031,TX,6,165,21669937
48031,TX,7,40,19847449
48031,TX,8,0,0
48035,TX,1,623,1519241
48035,TX,2,711,12244773
48035,TX,3,774,28213461
48035,TX,4,459,28344197
48035,TX,5,218,18541627
48035,TX,6,198,30003920
48035,TX,7,14,4812813
48035,TX,8,0,0
48037,TX,1,7649,32144144
48037,TX,2,10315,175187963
48037,TX,3,9436,340133651
48037,TX,4,5447,335177500
48037,TX,5,3068,264283165
48037,TX,6,2784,358616257
48037,TX,7,741,378570628
48037,TX,8,0,0
48039,TX,1,9500,38368410
48039,TX,2,11633,198187184
48039,TX,3,12900,469791124
48039,TX,4,8152,502889460
48039,TX,5,5945,515753196
48039,TX,6,7411,985008717
48039,TX,7,1409,604192463
48039,TX,8,0,0
48041,TX,1,13772,58286778
48041,TX,2,16000,272538047
48041,TX,3,12916,460418910
48041,TX,4,6505,399638220
48041,TX,5,4128,357081255
48041,TX,6,5373,724675313
48041,TX,7,1832,828084484
48041,TX,8,0,0
48043,TX,1,603,2319098
48043,TX,2,767,13170953
48043,TX,3,599,21508912
48043,TX,4,318,19648658
48043,TX,5,198,16990023
48043,TX,6,160,20688356
48043,TX,7,19,6534629
48043,TX,8,0,0
48045,TX,1,115,180573
48045,TX,2,128,2110072
48045,TX,3,113,3897564
48045,TX,4,62,3865856
48045,TX,5,31,2592341
48045,TX,6,29,4799813
48045,TX,7,0,0
48045,TX,8,0,0
48047,TX,1,692,3408187
48047,TX,2,1052,17658364
48047,TX,3,659,22983078
48047,TX,4,289,17545947
48047,TX,5,145,12429838
48047,TX,6,86,10807791
48047,TX,7,16,8780857
48047,TX,8,0,0
48049,TX,1,2786,10777735
48049,TX,2,3527,59973123
48049,TX,3,3433,123798699
48049,TX,4,1744,106942913
48049,TX,5,889,76219266
48049,TX,6,685,89847195
48049,TX,7,183,93262762
48049,TX,8,0,0
48051,TX,1,1430,4531909
48051,TX,2,1840,31896672
48051,TX,3,1882,67578995
48051,TX,4,1064,65349721
48051,TX,5,606,52044130
48051,TX,6,516,68596732
48051,TX,7,87,43506671
48051,TX,8,0,0
48053,TX,1,44,122023
48053,TX,2,61,1044396
48053,TX,3,64,2288509
48053,TX,4,49,3067838
48053,TX,5,21,1791866
48053,TX,6,17,2780250
48053,TX,7,0,0
48053,TX,8,0,0
48055,TX,1,1620,5943227
48055,TX,2,2109,36766944
48055,TX,3,2347,84035996
48055,TX,4,1189,73204462
48055,TX,5,680,58586552
48055,TX,6,516,68904370
48055,TX,7,66,21271974
48055,TX,8,0,0
48057,TX,1,342,1119370
48057,TX,2,400,6679551
48057,TX,3,395,14270757
48057,TX,4,244,15063778
48057,TX,5,125,10834433
48057,TX,6,132,18476851
48057,TX,7,21,9317513
48057,TX,8,0,0
48061,TX,1,31919,159575267
48061,TX,2,57056,944882719
48061,TX,3,32581,1147896114
48061,TX,4,12147,737761826
48061,TX,5,6214,535419582
48061,TX,6,5744,749639480
48061,TX,7,1405,647754375
48061,TX,8,0,0
48067,TX,1,1926,8109957
48067,TX,2,2710,46101354
48067,TX,3,2405,86382021
48067,TX,4,1420,87556077
48067,TX,5,873,75450680
48067,TX,6,609,80255370
48067,TX,7,66,27416542
48067,TX,8,0,0
48069,TX,1,587,819381
48069,TX,2,825,14380083
48069,TX,3,882,30682172
48069,TX,4,258,15825136
48069,TX,5,121,10485218
48069,TX,6,107,15459207
48069,TX,7,37,21354619
48069,TX,8,0,0
48071,TX,1,807,1938546
48071,TX,2,975,16406405
48071,TX,3,922,33512851
48071,TX,4,635,38978081
48071,TX,5,433,37616392
48071,TX,6,642,85886214
48071,TX,7,83,40834037
48071,TX,8,0,0
48073,TX,1,3294,12720955
48073,TX,2,5642,96776349
48073,TX,3,4727,168043072
48073,TX,4,2172,133123749
48073,TX,5,1100,94608672
48073,TX,6,915,118051644
48073,TX,7,197,81970446
48073,TX,8,0,0
48077,TX,1,127,300321
48077,TX,2,165,2901518
48077,TX,3,180,6536803
48077,TX,4,117,7293854
48077,TX,5,57,4864260
48077,TX,6,58,10509755
48077,TX,7,0,0
48077,TX,8,0,0
48079,TX,1,63,128824
48079,TX,2,57,937980
48079,TX,3,87,3217709
48079,TX,4,39,2410225
48079,TX,5,26,2195094
48079,TX,6,13,2464743
48079,TX,7,0,0
48079,TX,8,0,0
48081,TX,1,142,307483
48081,TX,2,204,3508841
48081,TX,3,183,6702255
48081,TX,4,99,6067075
48081,TX,5,64,5562632
48081,TX,6,48,6194181
48081,TX,7,11,3517335
48081,TX,8,0,0
48083,TX,1,1768,5319622
48083,TX,2,2086,35366405
48083,TX,3,1970,71808099
48083,TX,4,1092,66868895
48083,TX,5,608,52161429
48083,TX,6,339,44189352
48083,TX,7,61,28765092
48083,TX,8,0,0
48085,TX,1,30212,96484666
48085,TX,2,31668,547070424
48085,TX,3,39801,1461018210
48085,TX,4,27026,1676331521
48085,TX,5,22688,1976517221
48085,TX,6,39213,5327697214
48085,TX,7,10941,4132089502
48085,TX,8,0,0
48087,TX,1,286,576101
48087,TX,2,283,4782144
48087,TX,3,239,8866488
48087,TX,4,146,9014908
48087,TX,5,78,6727803
48087,TX,6,52,6950281
48087,TX,7,27,9999854
48087,TX,8,0,0
48089,TX,1,1244,3182414
48089,TX,2,1555,27019452
48089,TX,3,1890,68971343
48089,TX,4,948,57942356
48089,TX,5,591,50943817
48089,TX,6,746,102032737
48089,TX,7,160,73324175
48089,TX,8,0,0
48091,TX,1,2817,8393845
48091,TX,2,2839,48168857
48091,TX,3,3082,112373007
48091,TX,4,2075,128078578
48091,TX,5,1692,146592737
48091,TX,6,2512,341514597
48091,TX,7,804,341197927
48091,TX,8,0,0
48093,TX,1,219,196108
48093,TX,2,234,4097236
48093,TX,3,266,9594223
48093,TX,4,145,8817100
48093,TX,5,52,4382764
48093,TX,6,48,8467819
48093,TX,7,0,0
48093,TX,8,0,0
48095,TX,1,178,445285
48095,TX,2,144,2440267
48095,TX,3,143,5123094
48095,TX,4,76,4657195
48095,TX,5,44,3774329
48095,TX,6,34,4850641
48095,TX,7,0,0
48095,TX,8,0,0
48097,TX,1,681,1590666
48097,TX,2,612,10253686
48097,TX,3,701,25497391
48097,TX,4,469,28801875
48097,TX,5,320,27864553
48097,TX,6,327,42713513
48097,TX,7,128,116847687
48097,TX,8,0,0
48099,TX,1,6239,27905068
48099,TX,2,9169,162277837
48099,TX,3,8807,308968121
48099,TX,4,3149,191312864
48099,TX,5,1331,113768005
48099,TX,6,806,101545473
48099,TX,7,95,45248736
48099,TX,8,0,0
48103,TX,1,262,1055636
48103,TX,2,329,5509552
48103,TX,3,352,13145417
48103,TX,4,375,23156557
48103,TX,5,231,19915699
48103,TX,6,144,18127881
48103,TX,7,18,6211404
48103,TX,8,0,0
48105,TX,1,279,845651
48105,TX,2,403,6932024
48105,TX,3,361,13452058
48105,TX,4,255,15965129
48105,TX,5,185,16051636
48105,TX,6,131,16895823
48105,TX,7,67,29038530
48105,TX,8,0,0
48107,TX,1,392,1203571
48107,TX,2,529,9167472
48107,TX,3,473,16634320
48107,TX,4,175,10732069
48107,TX,5,82,6981724
48107,TX,6,82,11001844
48107,TX,7,47,19290795
48107,TX,8,0,0
48109,TX,1,285,974265
48109,TX,2,395,6729052
48109,TX,3,245,8504858
48109,TX,4,86,5183805
48109,TX,5,41,3496463
48109,TX,6,29,5170951
48109,TX,7,0,0
48109,TX,8,0,0
48111,TX,1,56,-146332
48111,TX,2,60,1111329
48111,TX,3,94,3375546
48111,TX,4,30,1816157
48111,TX,5,15,1304019
48111,TX,6,22,3736991
48111,TX,7,0,0
48111,TX,8,0,0
48113,TX,1,159514,613110424
48113,TX,2,245718,4274072985
48113,TX,3,258754,9229095771
48113,TX,4,105187,6397040425
48113,TX,5,54364,4694820980
48113,TX,6,68914,9338282237
48113,TX,7,34492,24395041788
48113,TX,8,0,0
48115,TX,1,36,38647
48115,TX,2,43,754299
48115,TX,3,66,2421691
48115,TX,4,35,2092165
48115,TX,5,20,1697823
48115,TX,6,32,4558725
48115,TX,7,18,7335739
48115,TX,8,0,0
48117,TX,1,1566,5900943
48117,TX,2,2386,41196131
48117,TX,3,2473,85841762
48117,TX,4,769,46551262
48117,TX,5,333,28690820
48117,TX,6,262,33519203
48117,TX,7,97,54378993
48117,TX,8,0,0
48119,TX,1,291,519105
48119,TX,2,355,5931372
48119,TX,3,352,12535771
48119,TX,4,180,11290806
48119,TX,5,107,9252200
48119,TX,6,72,9725630
48119,TX,7,0,0
48119,TX,8,0,0
48121,TX,1,50895,166954967
48121,TX,2,57997,1006151432
48121,TX,3,74973,2745789848
48121,TX,4,45834,2821812492
48121,TX,5,33699,2930180625
48121,TX,6,55363,7559507356
48121,TX,7,20939,9728261692
48121,TX,8,0,0
48123,TX,1,980,3740508
48123,TX,2,1262,21512169
48123,TX,3,1079,38448602
48123,TX,4,530,32870247
48123,TX,5,335,28760539
48123,TX,6,308,41402056
48123,TX,7,98,49721126
48123,TX,8,0,0
48125,TX,1,159,281809
48125,TX,2,165,2830922
48125,TX,3,159,5878539
48125,TX,4,77,4652430
48125,TX,5,41,3541517
48125,TX,6,41,5136454
48125,TX,7,16,5560626
48125,TX,8,0,0
48127,TX,1,814,3856995
48127,TX,2,1222,20227641
48127,TX,3,787,28095519
48127,TX,4,320,19206371
48127,TX,5,142,12378672
48127,TX,6,116,14994531
48127,TX,7,24,17731522
48127,TX,8,0,0
48131,TX,1,394,1721005
48131,TX,2,583,9676445
48131,TX,3,587,21640055
48131,TX,4,292,17733724
48131,TX,5,172,14895119
48131,TX,6,117,15167065
48131,TX,7,31,17183604
48131,TX,8,0,0
48133,TX,1,1096,1344820
48133,TX,2,1264,21677965
48133,TX,3,1288,45765432
48133,TX,4,627,38320269
48133,TX,5,298,25665780
48133,TX,6,273,36692558
48133,TX,7,63,56232721
48133,TX,8,0,0
48135,TX,1,7010,32293613
48135,TX,2,10232,175204216
48135,TX,3,10401,378124826
48135,TX,4,6249,384227818
48135,TX,5,3476,299534330
48135,TX,6,3292,428423297
48135,TX,7,917,552580660
48135,TX,8,0,0
48137,TX,1,161,493568
48137,TX,2,216,3636872
48137,TX,3,169,6222698
48137,TX,4,71,4402484
48137,TX,5,42,3635237
48137,TX,6,35,4759016
48137,TX,7,14,8302774
48137,TX,8,0,0
48139,TX,1,12852,50869780
48139,TX,2,16900,294155971
48139,TX,3,21521,782277466
48139,TX,4,12542,770598812
48139,TX,5,7924,685318231
48139,TX,6,8472,1100064434
48139,TX,7,1462,601630729
48139,TX,8,0,0
48141,TX,1,64226,316362497
48141,TX,2,106278,1779573692
48141,TX,3,71830,2540151307
48141,TX,4,28290,1723632155
48141,TX,5,14698,1268572495
48141,TX,6,13555,1765855576
48141,TX,7,3392,1742580502
48141,TX,8,0,0
48143,TX,1,3214,6458572
48143,TX,2,3882,66226544
48143,TX,3,3767,134481941
48143,TX,4,1829,112599177
48143,TX,5,1063,91221569
48143,TX,6,836,108357422
48143,TX,7,233,116472988
48143,TX,8,0,0
48145,TX,1,1527,5367435
48145,TX,2,2131,36736014
48145,TX,3,2044,72363318
48145,TX,4,862,53014026
48145,TX,5,454,39094019
48145,TX,6,339,49132439
48145,TX,7,29,9436931
48145,TX,8,0,0
48147,TX,1,1686,4152877
48147,TX,2,2162,37432999
48147,TX,3,2240,80373092
48147,TX,4,1198,74132840
48147,TX,5,668,57800147
48147,TX,6,503,70712267
48147,TX,7,72,24615345
48147,TX,8,0,0
48149,TX,1,3199,9262036
48149,TX,2,3666,62738717
48149,TX,3,3806,139029026
48149,TX,4,2477,153243137
48149,TX,5,1555,133909667
48149,TX,6,1510,200422275
48149,TX,7,413,208084769
48149,TX,8,0,0
48151,TX,1,269,650218
48151,TX,2,321,5477384
48151,TX,3,323,11944766
48151,TX,4,201,12309714
48151,TX,5,91,7842409
48151,TX,6,96,13146301
48151,TX,7,17,5229772
48151,TX,8,0,0
48153,TX,1,204,755121
48153,TX,2,316,5481952
48153,TX,3,292,9999826
48153,TX,4,92,5505056
48153,TX,5,71,6183994
48153,TX,6,54,6874231
48153,TX,7,14,3498258
48153,TX,8,0,0
48157,TX,1,31395,103227132
48157,TX,2,32604,560748650
48157,TX,3,38745,1424297711
48157,TX,4,25773,1592491467
48157,TX,5,20137,1751543550
48157,TX,6,35641,4891258233
48157,TX,7,13039,5806191430
48157,TX,8,0,0
48159,TX,1,552,1351184
48159,TX,2,703,11927847
48159,TX,3,681,24369639
48159,TX,4,353,21935907
48159,TX,5,220,18958549
48159,TX,6,183,23681879
48159,TX,7,38,19315385
48159,TX,8,0,0
48161,TX,1,1094,3243157
48161,TX,2,1332,22673092
48161,TX,3,1429,51556900
48161,TX,4,846,51823943
48161,TX,5,536,46139377
48161,TX,6,524,67779291
48161,TX,7,201,132442163
48161,TX,8,0,0
48163,TX,1,1200,5148427
48163,TX,2,1748,29441591
48163,TX,3,1308,46967426
48163,TX,4,547,33269211
48163,TX,5,237,20305420
48163,TX,6,160,20986369
48163,TX,7,49,21696948
48163,TX,8,0,0
48165,TX,1,1035,2534566
48165,TX,2,1176,20204126
48165,TX,3,1228,44669844
48165,TX,4,652,39614638
48165,TX,5,354,30612368
48165,TX,6,325,41853993
48165,TX,7,94,41854340
48165,TX,8,0,0
48167,TX,1,22774,85747230
48167,TX,2,28425,485382760
48167,TX,3,30136,1093348648
48167,TX,4,17546,1080295764
48167,TX,5,12416,1078149963
48167,TX,6,17290,2300773260
48167,TX,7,3452,1539137604
48167,TX,8,0,0
48171,TX,1,89,88066
48171,TX,2,114,1960030
48171,TX,3,86,3036550
48171,TX,4,39,2430850
48171,TX,5,24,2038234
48171,TX,6,32,5102779
48171,TX,7,0,0
48171,TX,8,0,0
48175,TX,1,781,2190547
48175,TX,2,915,15598655
48175,TX,3,888,31755582
48175,TX,4,572,35407165
48175,TX,5,382,32829272
48175,TX,6,347,45744547
48175,TX,7,96,40418498
48175,TX,8,0,0
48177,TX,1,1298,3524924
48177,TX,2,2017,34573472
48177,TX,3,1642,58120620
48177,TX,4,696,42623022
48177,TX,5,375,32451358
48177,TX,6,285,40001001
48177,TX,7,107,55098226
48177,TX,8,0,0
48179,TX,1,326,288367
48179,TX,2,322,5478950
48179,TX,3,371,13510405
48179,TX,4,275,16986812
48179,TX,5,184,15998382
48179,TX,6,182,24986928
48179,TX,7,55,39243473
48179,TX,8,0,0
48181,TX,1,13126,45507310
48181,TX,2,17275,298622335
48181,TX,3,17008,611621341
48181,TX,4,9443,580176977
48181,TX,5,5560,480513039
48181,TX,6,5250,685529048
48181,TX,7,1241,595360884
48181,TX,8,0,0
48183,TX,1,697,2084927
48183,TX,2,920,16119637
48183,TX,3,936,33824622
48183,TX,4,557,34371367
48183,TX,5,306,26356009
48183,TX,6,376,63055253
48183,TX,7,249,505530294
48183,TX,8,0,0
48185,TX,1,244,362431
48185,TX,2,262,4652527
48185,TX,3,306,11141217
48185,TX,4,173,10625291
48185,TX,5,107,9246201
48185,TX,6,94,12135106
48185,TX,7,30,10785671
48185,TX,8,0,0
48187,TX,1,11066,40271214
48187,TX,2,13097,225991518
48187,TX,3,14148,514814327
48187,TX,4,9126,564051516
48187,TX,5,6510,563572869
48187,TX,6,7129,925144432
48187,TX,7,1299,593599114
48187,TX,8,0,0
48189,TX,1,2664,10902092
48189,TX,2,3823,66510120
48189,TX,3,3917,135195491
48189,TX,4,1303,79386530
48189,TX,5,649,55979411
48189,TX,6,551,73656447
48189,TX,7,133,60203110
48189,TX,8,0,0
48191,TX,1,1161,2502907
48191,TX,2,1299,21822984
48191,TX,3,1175,42394484
48191,TX,4,598,36628804
48191,TX,5,314,26900994
48191,TX,6,212,29484261
48191,TX,7,48,18777084
48191,TX,8,0,0
48193,TX,1,962,635721
48193,TX,2,1013,17229890
48193,TX,3,982,35346454
48193,TX,4,534,32467337
48193,TX,5,283,24510311
48193,TX,6,263,36131341
48193,TX,7,73,54959349
48193,TX,8,0,0
48195,TX,1,435,978687
48195,TX,2,419,7334266
48195,TX,3,587,20739688
48195,TX,4,364,22284683
48195,TX,5,233,20197511
48195,TX,6,195,24794856
48195,TX,7,78,30111522
48195,TX,8,0,0
48197,TX,1,275,579198
48197,TX,2,349,5822714
48197,TX,3,327,11872015
48197,TX,4,191,11593379
48197,TX,5,85,7264785
48197,TX,6,54,6943558
48197,TX,7,10,4807164
48197,TX,8,0,0
48199,TX,1,2475,10128326
48199,TX,2,3368,57319985
48199,TX,3,3306,120112463
48199,TX,4,2135,132254123
48199,TX,5,1443,124255866
48199,TX,6,1425,183128895
48199,TX,7,183,85738979
48199,TX,8,0,0
48201,TX,1,301809,1245626433
48201,TX,2,430687,7372493214
48201,TX,3,447662,16136994865
48201,TX,4,214834,13134861472
48201,TX,5,124428,10767136153
48201,TX,6,173011,23531061248
48201,TX,7,76511,47870069333
48201,TX,8,0,0
48203,TX,1,5863,26087765
48203,TX,2,8243,140395678
48203,TX,3,6954,247673186
48203,TX,4,3223,196953785
48203,TX,5,1704,146197105
48203,TX,6,1500,194933496
48203,TX,7,532,386060544
48203,TX,8,0,0
48205,TX,1,831,1234125
48205,TX,2,943,16490786
48205,TX,3,1223,43339586
48205,TX,4,578,35658396
48205,TX,5,302,25902635
48205,TX,6,247,32302314
48205,TX,7,103,76666489
48205,TX,8,0,0
48207,TX,1,96,216708
48207,TX,2,87,1475495
48207,TX,3,84,2990928
48207,TX,4,42,2612606
48207,TX,5,15,1256008
48207,TX,6,19,2615655
48207,TX,7,0,0
48207,TX,8,0,0
48209,TX,1,12082,47507012
48209,TX,2,14522,249442606
48209,TX,3,14127,507262602
48209,TX,4,7347,451244417
48209,TX,5,4452,385056682
48209,TX,6,4535,593193540
48209,TX,7,1165,537836980
48209,TX,8,0,0
48213,TX,1,3793,13096776
48213,TX,2,5394,92693721
48213,TX,3,4906,174777011
48213,TX,4,2595,159561630
48213,TX,5,1406,121462275
48213,TX,6,1208,157075374
48213,TX,7,326,140521335
48213,TX,8,0,0
48215,TX,1,53694,270519996
48215,TX,2,104580,1716853778
48215,TX,3,55690,1960863222
48215,TX,4,21435,1304615227
48215,TX,5,10713,921854500
48215,TX,6,9424,1227852535
48215,TX,7,2610,1399706474
48215,TX,8,0,0
48217,TX,1,2228,7812766
48217,TX,2,3019,51913111
48217,TX,3,2777,100047437
48217,TX,4,1442,88761717
48217,TX,5,850,73367817
48217,TX,6,720,94233720
48217,TX,7,148,69221295
48217,TX,8,0,0
48219,TX,1,404,1228620
48219,TX,2,512,8881633
48219,TX,3,547,19532530
48219,TX,4,271,16760292
48219,TX,5,127,10811598
48219,TX,6,147,19810535
48219,TX,7,12,5115408
48219,TX,8,0,0
48221,TX,1,186,367888
48221,TX,2,209,3589207
48221,TX,3,260,9606775
48221,TX,4,171,10581581
48221,TX,5,117,10060988
48221,TX,6,112,14393155
48221,TX,7,14,4673136
48221,TX,8,0,0
48223,TX,1,2567,7525790
48223,TX,2,3495,59759935
48223,TX,3,3283,117452665
48223,TX,4,1688,103727808
48223,TX,5,916,78766596
48223,TX,6,681,89953517
48223,TX,7,151,86591748
48223,TX,8,0,0
48225,TX,1,1943,5037036
48225,TX,2,2178,36466210
48225,TX,3,1956,69757255
48225,TX,4,1004,61428683
48225,TX,5,541,46881075
48225,TX,6,396,50895619
48225,TX,7,114,51466025
48225,TX,8,0,0
48227,TX,1,2276,9892315
48227,TX,2,3135,53712088
48227,TX,3,2819,102331106
48227,TX,4,1605,98560143
48227,TX,5,909,78137916
48227,TX,6,828,107150474
48227,TX,7,215,113483490
48227,TX,8,0,0
48229,TX,1,3082,15075701
48229,TX,2,5532,93256613
48229,TX,3,4872,174999278
48229,TX,4,2148,130997263
48229,TX,5,1181,102242803
48229,TX,6,805,100405728
48229,TX,7,45,16536398
48229,TX,8,0,0
48231,TX,1,5687,20354501
48231,TX,2,7568,130208175
48231,TX,3,7428,268244210
48231,TX,4,4103,252655930
48231,TX,5,2409,208692562
48231,TX,6,2342,304960550
48231,TX,7,332,138024444
48231,TX,8,0,0
48233,TX,1,1457,6006384
48233,TX,2,1623,27718802
48233,TX,3,1762,64872769
