,FIPS,agi_stub,N1,MARS1,MARS2,MARS4,NUMDEP,A00100,A02650,total_people,agi_per_person,State,County,"Population Estimate, 2013",PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS13,FOODINSEC_13_15,VLFOODSEC_13_15
17017,53077,2,23570.0,8380.0,8850.0,6190.0,29970.0,841048.0,848940.0,56050.0,15.005316681534344,WA,Yakima,16882.0,10.2,29.6,12.9,4.8
17018,53077,3,10730.0,2770.0,6750.0,1210.0,11750.0,656786.0,664277.0,28020.0,23.439900071377586,WA,Yakima,16882.0,10.2,29.6,12.9,4.8
17019,53077,4,6010.0,820.0,4890.0,260.0,5680.0,516787.0,522945.0,16280.0,31.74367321867322,WA,Yakima,16882.0,10.2,29.6,12.9,4.8
17020,53077,5,6260.0,470.0,5620.0,100.0,5930.0,841058.0,858113.0,17640.0,47.67902494331066,WA,Yakima,16882.0,10.2,29.6,12.9,4.8
17021,53077,6,1430.0,80.0,1260.0,0.0,1390.0,923634.0,969026.0,3990.0,231.48721804511277,WA,Yakima,16882.0,10.2,29.6,12.9,4.8
17022,54001,1,1790.0,1060.0,460.0,240.0,790.0,22124.0,22400.0,2770.0,7.987003610108303,WV,Barbour,108481.0,15.3,37.6,11.3,4.7
17023,54001,2,1020.0,410.0,480.0,150.0,650.0,36902.0,37195.0,2020.0,18.26831683168317,WV,Barbour,108481.0,15.3,37.6,11.3,4.7
17024,54001,3,600.0,120.0,440.0,30.0,480.0,37858.0,38181.0,1480.0,25.57972972972973,WV,Barbour,108481.0,15.3,37.6,11.3,4.7
17025,54001,4,330.0,40.0,290.0,0.0,300.0,27128.0,27330.0,920.0,29.48695652173913,WV,Barbour,108481.0,15.3,37.6,11.3,4.7
17026,54001,5,330.0,0.0,300.0,0.0,340.0,50699.0,51372.0,940.0,53.935106382978724,WV,Barbour,108481.0,15.3,37.6,11.3,4.7
17028,54003,1,19460.0,12950.0,2710.0,3410.0,8650.0,235291.0,238946.0,27020.0,8.708031088082901,WV,Berkeley,24078.0,10.5,34.3,11.3,4.7
17029,54003,2,12900.0,6080.0,3910.0,2450.0,8420.0,470090.0,474409.0,22320.0,21.06137992831541,WV,Berkeley,24078.0,10.5,34.3,11.3,4.7
17030,54003,3,8210.0,2510.0,4700.0,860.0,5910.0,506368.0,510633.0,17820.0,28.41571268237935,WV,Berkeley,24078.0,10.5,34.3,11.3,4.7
17031,54003,4,5440.0,920.0,4170.0,320.0,4480.0,471676.0,475446.0,13740.0,34.32867540029112,WV,Berkeley,24078.0,10.5,34.3,11.3,4.7
17032,54003,5,5740.0,630.0,4980.0,110.0,5180.0,746457.0,753197.0,15770.0,47.33398858592264,WV,Berkeley,24078.0,10.5,34.3,11.3,4.7
17033,54003,6,770.0,0.0,670.0,0.0,660.0,259709.0,265988.0,2000.0,129.8545,WV,Berkeley,24078.0,10.5,34.3,11.3,4.7
17034,54005,1,2950.0,1660.0,730.0,590.0,1700.0,37148.0,37459.0,4820.0,7.707053941908714,WV,Boone,14441.0,15.0,35.4,11.3,4.7
17035,54005,2,1520.0,610.0,770.0,240.0,1040.0,55598.0,55940.0,3190.0,17.42884012539185,WV,Boone,14441.0,15.0,35.4,11.3,4.7
17036,54005,3,1110.0,170.0,710.0,70.0,930.0,69274.0,69618.0,2520.0,27.48968253968254,WV,Boone,14441.0,15.0,35.4,11.3,4.7
17037,54005,4,870.0,60.0,750.0,0.0,910.0,79439.0,80008.0,2470.0,32.16153846153846,WV,Boone,14441.0,15.0,35.4,11.3,4.7
17038,54005,5,570.0,0.0,570.0,0.0,640.0,74393.0,74807.0,1780.0,41.7938202247191,WV,Boone,14441.0,15.0,35.4,11.3,4.7
17039,54005,6,40.0,0.0,0.0,0.0,20.0,17656.0,18264.0,20.0,882.8,WV,Boone,14441.0,15.0,35.4,11.3,4.7
17040,54007,1,2460.0,1450.0,650.0,330.0,1160.0,29778.0,30203.0,3910.0,7.615856777493606,WV,Braxton,23708.0,15.9,32.5,11.3,4.7
17041,54007,2,1250.0,480.0,630.0,160.0,860.0,45747.0,46153.0,2600.0,17.595,WV,Braxton,23708.0,15.9,32.5,11.3,4.7
17042,54007,3,810.0,130.0,570.0,0.0,610.0,51542.0,51872.0,1880.0,27.41595744680851,WV,Braxton,23708.0,15.9,32.5,11.3,4.7
17043,54007,4,420.0,60.0,360.0,0.0,370.0,37373.0,37608.0,1150.0,32.498260869565215,WV,Braxton,23708.0,15.9,32.5,11.3,4.7
17044,54007,5,310.0,0.0,270.0,0.0,280.0,51968.0,52726.0,820.0,63.37560975609756,WV,Braxton,23708.0,15.9,32.5,11.3,4.7
17046,54009,1,16810.0,11970.0,2490.0,2080.0,5500.0,200089.0,202850.0,22450.0,8.912650334075725,WV,Brooke,96938.0,16.1,39.0,11.3,4.7
17047,54009,2,9080.0,4550.0,3080.0,1210.0,4220.0,327513.0,330942.0,14930.0,21.93657066309444,WV,Brooke,96938.0,16.1,39.0,11.3,4.7
17048,54009,3,5450.0,1670.0,3300.0,440.0,3410.0,335146.0,338686.0,11680.0,28.69400684931507,WV,Brooke,96938.0,16.1,39.0,11.3,4.7
17049,54009,4,3510.0,570.0,2790.0,110.0,2510.0,302678.0,305572.0,8660.0,34.9512702078522,WV,Brooke,96938.0,16.1,39.0,11.3,4.7
17050,54009,5,3420.0,430.0,2930.0,90.0,2950.0,444485.0,450630.0,9240.0,48.10443722943723,WV,Brooke,96938.0,16.1,39.0,11.3,4.7
17051,54009,6,860.0,80.0,730.0,0.0,840.0,374394.0,385730.0,2380.0,157.30840336134455,WV,Brooke,96938.0,16.1,39.0,11.3,4.7
17052,54011,1,26060.0,18500.0,3580.0,3630.0,9110.0,310905.0,315836.0,34770.0,8.941760138050043,WV,Cabell,7539.0,13.5,30.5,11.3,4.7
17053,54011,2,13380.0,6810.0,4350.0,1920.0,6690.0,483086.0,488321.0,22200.0,21.76063063063063,WV,Cabell,7539.0,13.5,30.5,11.3,4.7
17054,54011,3,8280.0,2910.0,4540.0,740.0,5090.0,508462.0,513182.0,17080.0,29.76943793911007,WV,Cabell,7539.0,13.5,30.5,11.3,4.7
17055,54011,4,5180.0,920.0,4030.0,240.0,4010.0,448249.0,452421.0,12990.0,34.5072363356428,WV,Cabell,7539.0,13.5,30.5,11.3,4.7
17056,54011,5,6250.0,740.0,5300.0,160.0,5360.0,826399.0,836512.0,16700.0,49.48497005988024,WV,Cabell,7539.0,13.5,30.5,11.3,4.7
17057,54011,6,1860.0,140.0,1630.0,0.0,1900.0,740016.0,756027.0,5300.0,139.62566037735849,WV,Cabell,7539.0,13.5,30.5,11.3,4.7
17058,54013,1,1090.0,590.0,310.0,140.0,500.0,13734.0,13961.0,1710.0,8.031578947368422,WV,Calhoun,9205.0,14.0,32.7,11.3,4.7
17059,54013,2,640.0,270.0,340.0,70.0,390.0,23310.0,23512.0,1340.0,17.395522388059703,WV,Calhoun,9205.0,14.0,32.7,11.3,4.7
17060,54013,3,360.0,80.0,250.0,0.0,310.0,22705.0,22893.0,890.0,25.51123595505618,WV,Calhoun,9205.0,14.0,32.7,11.3,4.7
17061,54013,4,280.0,20.0,220.0,0.0,230.0,26006.0,26267.0,690.0,37.68985507246377,WV,Calhoun,9205.0,14.0,32.7,11.3,4.7
17062,54013,5,150.0,0.0,120.0,0.0,150.0,22666.0,24551.0,390.0,58.11794871794872,WV,Calhoun,9205.0,14.0,32.7,11.3,4.7
17064,54015,1,2050.0,1100.0,560.0,410.0,1220.0,25511.0,25758.0,3440.0,7.4159883720930235,WV,Clay,8413.0,14.6,32.6,11.3,4.7
17065,54015,2,1100.0,420.0,560.0,120.0,800.0,40073.0,40351.0,2340.0,17.125213675213676,WV,Clay,8413.0,14.6,32.6,11.3,4.7
17066,54015,3,660.0,90.0,530.0,30.0,550.0,40672.0,40962.0,1700.0,23.924705882352942,WV,Clay,8413.0,14.6,32.6,11.3,4.7
17067,54015,4,430.0,40.0,350.0,0.0,420.0,39535.0,39737.0,1160.0,34.081896551724135,WV,Clay,8413.0,14.6,32.6,11.3,4.7
17068,54015,5,300.0,0.0,250.0,0.0,310.0,43199.0,43844.0,810.0,53.3320987654321,WV,Clay,8413.0,14.6,32.6,11.3,4.7
17070,54019,1,5180.0,3100.0,1150.0,990.0,2520.0,64268.0,64979.0,7920.0,8.114646464646464,WV,Fayette,8636.0,14.0,35.6,11.3,4.7
17071,54019,2,2730.0,1050.0,1320.0,380.0,1950.0,97657.0,98598.0,5640.0,17.315070921985814,WV,Fayette,8636.0,14.0,35.6,11.3,4.7
17072,54019,3,1670.0,330.0,1120.0,90.0,1330.0,105975.0,106794.0,3900.0,27.173076923076923,WV,Fayette,8636.0,14.0,35.6,11.3,4.7
17073,54019,4,990.0,70.0,840.0,0.0,820.0,88988.0,89728.0,2570.0,34.62568093385214,WV,Fayette,8636.0,14.0,35.6,11.3,4.7
17074,54019,5,670.0,30.0,600.0,0.0,670.0,92254.0,93623.0,1900.0,48.554736842105264,WV,Fayette,8636.0,14.0,35.6,11.3,4.7
17075,54019,6,60.0,0.0,50.0,0.0,60.0,22941.0,23743.0,160.0,143.38125,WV,Fayette,8636.0,14.0,35.6,11.3,4.7
17076,54021,1,1510.0,960.0,340.0,210.0,620.0,18384.0,18586.0,2260.0,8.134513274336284,WV,Gilmer,11798.0,11.8,39.0,11.3,4.7
17077,54021,2,810.0,360.0,410.0,60.0,520.0,29260.0,29504.0,1700.0,17.211764705882352,WV,Gilmer,11798.0,11.8,39.0,11.3,4.7
17078,54021,3,520.0,110.0,360.0,20.0,390.0,32522.0,32797.0,1220.0,26.65737704918033,WV,Gilmer,11798.0,11.8,39.0,11.3,4.7
17079,54021,4,310.0,30.0,220.0,0.0,260.0,29366.0,29586.0,730.0,40.227397260273975,WV,Gilmer,11798.0,11.8,39.0,11.3,4.7
17080,54021,5,160.0,0.0,140.0,0.0,100.0,25758.0,26118.0,380.0,67.78421052631579,WV,Gilmer,11798.0,11.8,39.0,11.3,4.7
17082,54023,1,720.0,430.0,190.0,70.0,260.0,9253.0,9410.0,1070.0,8.64766355140187,WV,Grant,35793.0,15.7,38.9,11.3,4.7
17083,54023,2,470.0,190.0,280.0,60.0,310.0,17281.0,17473.0,1060.0,16.302830188679245,WV,Grant,35793.0,15.7,38.9,11.3,4.7
17084,54023,3,250.0,30.0,200.0,0.0,200.0,15291.0,15398.0,630.0,24.271428571428572,WV,Grant,35793.0,15.7,38.9,11.3,4.7
17085,54023,4,180.0,0.0,160.0,0.0,180.0,16429.0,16592.0,500.0,32.858,WV,Grant,35793.0,15.7,38.9,11.3,4.7
17086,54023,5,80.0,0.0,70.0,0.0,60.0,9767.0,9846.0,200.0,48.835,WV,Grant,35793.0,15.7,38.9,11.3,4.7
17088,54025,1,8160.0,5070.0,1720.0,1300.0,3380.0,101219.0,102727.0,11890.0,8.512952060555088,WV,Greenbrier,23468.0,13.6,34.2,11.3,4.7
17089,54025,2,4570.0,1900.0,2100.0,650.0,2620.0,164104.0,165999.0,8720.0,18.819266055045873,WV,Greenbrier,23468.0,13.6,34.2,11.3,4.7
17090,54025,3,2480.0,570.0,1800.0,80.0,1690.0,153392.0,154980.0,5860.0,26.176109215017064,WV,Greenbrier,23468.0,13.6,34.2,11.3,4.7
17091,54025,4,1310.0,120.0,1080.0,20.0,970.0,113136.0,114044.0,3250.0,34.811076923076925,WV,Greenbrier,23468.0,13.6,34.2,11.3,4.7
17092,54025,5,1120.0,80.0,950.0,0.0,860.0,156698.0,159720.0,2840.0,55.17535211267606,WV,Greenbrier,23468.0,13.6,34.2,11.3,4.7
17093,54025,6,180.0,0.0,150.0,0.0,150.0,66242.0,67407.0,450.0,147.20444444444445,WV,Greenbrier,23468.0,13.6,34.2,11.3,4.7
17094,54027,1,3030.0,1810.0,770.0,440.0,1380.0,36615.0,37194.0,4730.0,7.741014799154334,WV,Hampshire,30246.0,13.4,33.8,11.3,4.7
17095,54027,2,1900.0,760.0,890.0,300.0,1350.0,69842.0,70496.0,3890.0,17.954241645244217,WV,Hampshire,30246.0,13.4,33.8,11.3,4.7
17096,54027,3,1120.0,200.0,720.0,30.0,840.0,68560.0,69127.0,2480.0,27.64516129032258,WV,Hampshire,30246.0,13.4,33.8,11.3,4.7
17097,54027,4,640.0,50.0,550.0,0.0,570.0,56832.0,57287.0,1720.0,33.04186046511628,WV,Hampshire,30246.0,13.4,33.8,11.3,4.7
17098,54027,5,440.0,0.0,390.0,0.0,320.0,63453.0,64252.0,1100.0,57.68454545454546,WV,Hampshire,30246.0,13.4,33.8,11.3,4.7
17100,54029,1,2320.0,1570.0,400.0,330.0,910.0,29037.0,29371.0,3280.0,8.852743902439025,WV,Hancock,14011.0,12.0,34.8,11.3,4.7
17101,54029,2,1490.0,670.0,570.0,210.0,810.0,52840.0,53278.0,2620.0,20.16793893129771,WV,Hancock,14011.0,12.0,34.8,11.3,4.7
17102,54029,3,840.0,230.0,540.0,70.0,590.0,52072.0,52371.0,1900.0,27.406315789473684,WV,Hancock,14011.0,12.0,34.8,11.3,4.7
17103,54029,4,560.0,80.0,470.0,0.0,430.0,48379.0,48691.0,1450.0,33.3648275862069,WV,Hancock,14011.0,12.0,34.8,11.3,4.7
17104,54029,5,450.0,0.0,410.0,0.0,410.0,64993.0,65612.0,1230.0,52.83983739837398,WV,Hancock,14011.0,12.0,34.8,11.3,4.7
17106,54031,1,3010.0,1830.0,710.0,460.0,1460.0,39320.0,39875.0,4710.0,8.34819532908705,WV,Hardy,68955.0,15.4,37.0,11.3,4.7
17107,54031,2,1840.0,810.0,780.0,270.0,1140.0,64478.0,65248.0,3510.0,18.36980056980057,WV,Hardy,68955.0,15.4,37.0,11.3,4.7
17108,54031,3,920.0,150.0,730.0,30.0,750.0,57207.0,57874.0,2360.0,24.240254237288134,WV,Hardy,68955.0,15.4,37.0,11.3,4.7
17109,54031,4,450.0,30.0,400.0,0.0,350.0,39971.0,40440.0,1180.0,33.873728813559325,WV,Hardy,68955.0,15.4,37.0,11.3,4.7
17110,54031,5,330.0,0.0,240.0,0.0,200.0,45919.0,46739.0,680.0,67.52794117647059,WV,Hardy,68955.0,15.4,37.0,11.3,4.7
17111,54031,6,30.0,0.0,20.0,0.0,0.0,7134.0,7462.0,40.0,178.35,WV,Hardy,68955.0,15.4,37.0,11.3,4.7
17112,54033,1,13870.0,9130.0,2440.0,2120.0,5300.0,166749.0,168811.0,19310.0,8.635370274469187,WV,Harrison,29231.0,14.3,33.7,11.3,4.7
17113,54033,2,7550.0,3480.0,2840.0,1060.0,4260.0,275002.0,277597.0,13420.0,20.4919523099851,WV,Harrison,29231.0,14.3,33.7,11.3,4.7
17114,54033,3,4770.0,1440.0,2830.0,450.0,3150.0,293967.0,296853.0,10250.0,28.67970731707317,WV,Harrison,29231.0,14.3,33.7,11.3,4.7
17115,54033,4,3280.0,570.0,2560.0,130.0,2520.0,285239.0,287758.0,8210.0,34.74287454323995,WV,Harrison,29231.0,14.3,33.7,11.3,4.7
17116,54033,5,3530.0,340.0,3040.0,80.0,3290.0,468295.0,473877.0,9710.0,48.22811534500515,WV,Harrison,29231.0,14.3,33.7,11.3,4.7
17117,54033,6,770.0,40.0,670.0,0.0,760.0,324138.0,332915.0,2140.0,151.46635514018692,WV,Harrison,29231.0,14.3,33.7,11.3,4.7
17118,54035,1,4530.0,2700.0,1120.0,690.0,1960.0,54289.0,54905.0,6900.0,7.8679710144927535,WV,Jackson,54897.0,13.2,31.7,11.3,4.7
17119,54035,2,2580.0,980.0,1280.0,340.0,1700.0,93507.0,94420.0,5240.0,17.844847328244274,WV,Jackson,54897.0,13.2,31.7,11.3,4.7
17120,54035,3,1510.0,310.0,1050.0,90.0,1150.0,91554.0,92372.0,3560.0,25.717415730337077,WV,Jackson,54897.0,13.2,31.7,11.3,4.7
17121,54035,4,980.0,90.0,840.0,20.0,950.0,85666.0,86314.0,2720.0,31.49485294117647,WV,Jackson,54897.0,13.2,31.7,11.3,4.7
17122,54035,5,870.0,30.0,780.0,0.0,760.0,112995.0,114417.0,2350.0,48.08297872340425,WV,Jackson,54897.0,13.2,31.7,11.3,4.7
17123,54035,6,110.0,0.0,100.0,0.0,100.0,44446.0,45716.0,300.0,148.15333333333334,WV,Jackson,54897.0,13.2,31.7,11.3,4.7
17124,54037,1,7340.0,5050.0,970.0,1170.0,2980.0,87320.0,88915.0,9970.0,8.75827482447342,WV,Jefferson,191404.0,10.1,33.2,11.3,4.7
17125,54037,2,4620.0,2230.0,1390.0,840.0,2900.0,168867.0,170797.0,7910.0,21.348546144121364,WV,Jefferson,191404.0,10.1,33.2,11.3,4.7
17126,54037,3,3360.0,1130.0,1760.0,350.0,2300.0,207749.0,209775.0,6950.0,29.891942446043167,WV,Jefferson,191404.0,10.1,33.2,11.3,4.7
17127,54037,4,2550.0,550.0,1790.0,170.0,2210.0,220791.0,222841.0,6340.0,34.825078864353316,WV,Jefferson,191404.0,10.1,33.2,11.3,4.7
17128,54037,5,3750.0,400.0,3210.0,100.0,3810.0,501234.0,505174.0,10630.0,47.15277516462841,WV,Jefferson,191404.0,10.1,33.2,11.3,4.7
17129,54037,6,540.0,30.0,470.0,0.0,510.0,157866.0,160753.0,1480.0,106.66621621621621,WV,Jefferson,191404.0,10.1,33.2,11.3,4.7
17130,54039,1,26460.0,17820.0,3920.0,4320.0,11010.0,328419.0,332171.0,36670.0,8.956067630215435,WV,Kanawha,16457.0,14.1,32.7,11.3,4.7
17131,54039,2,15220.0,7780.0,4620.0,2400.0,7690.0,546294.0,551512.0,24710.0,22.108215297450425,WV,Kanawha,16457.0,14.1,32.7,11.3,4.7
17132,54039,3,8570.0,2970.0,4620.0,820.0,5070.0,528014.0,532818.0,17280.0,30.55636574074074,WV,Kanawha,16457.0,14.1,32.7,11.3,4.7
17133,54039,4,5420.0,1050.0,4060.0,240.0,3630.0,467273.0,471466.0,12800.0,36.505703125,WV,Kanawha,16457.0,14.1,32.7,11.3,4.7
17134,54039,5,5950.0,740.0,4990.0,100.0,4680.0,803044.0,814920.0,15400.0,52.145714285714284,WV,Kanawha,16457.0,14.1,32.7,11.3,4.7
17135,54039,6,2050.0,150.0,1750.0,0.0,1990.0,910310.0,959008.0,5640.0,161.40248226950354,WV,Kanawha,16457.0,14.1,32.7,11.3,4.7
17136,54041,1,2650.0,1690.0,520.0,450.0,1050.0,32622.0,32968.0,3780.0,8.63015873015873,WV,Lewis,21551.0,14.2,35.9,11.3,4.7
17137,54041,2,1440.0,690.0,620.0,170.0,810.0,52784.0,53230.0,2740.0,19.264233576642336,WV,Lewis,21551.0,14.2,35.9,11.3,4.7
17138,54041,3,810.0,240.0,550.0,50.0,620.0,50392.0,50767.0,1960.0,25.710204081632654,WV,Lewis,21551.0,14.2,35.9,11.3,4.7
17139,54041,4,520.0,60.0,360.0,30.0,350.0,45752.0,46155.0,1130.0,40.488495575221236,WV,Lewis,21551.0,14.2,35.9,11.3,4.7
17140,54041,5,470.0,40.0,410.0,0.0,400.0,62554.0,63358.0,1260.0,49.646031746031746,WV,Lewis,21551.0,14.2,35.9,11.3,4.7
17141,54041,6,50.0,0.0,50.0,0.0,50.0,17441.0,17780.0,150.0,116.27333333333333,WV,Lewis,21551.0,14.2,35.9,11.3,4.7
17142,54043,1,4770.0,2870.0,990.0,950.0,2380.0,59294.0,59929.0,7230.0,8.201106500691562,WV,Lincoln,35983.0,15.7,39.9,11.3,4.7
17143,54043,2,2940.0,1260.0,1270.0,410.0,2030.0,106276.0,107141.0,5830.0,18.229159519725556,WV,Lincoln,35983.0,15.7,39.9,11.3,4.7
17144,54043,3,1720.0,420.0,1120.0,130.0,1280.0,107726.0,108528.0,3940.0,27.341624365482232,WV,Lincoln,35983.0,15.7,39.9,11.3,4.7
17145,54043,4,1190.0,100.0,1010.0,30.0,1030.0,103889.0,104602.0,3150.0,32.98063492063492,WV,Lincoln,35983.0,15.7,39.9,11.3,4.7
17146,54043,5,1050.0,80.0,910.0,20.0,900.0,134842.0,136220.0,2800.0,48.15785714285714,WV,Lincoln,35983.0,15.7,39.9,11.3,4.7
17147,54043,6,110.0,0.0,100.0,0.0,130.0,41991.0,43333.0,330.0,127.24545454545455,WV,Lincoln,35983.0,15.7,39.9,11.3,4.7
17148,54045,1,4330.0,2320.0,1160.0,980.0,2530.0,52854.0,53346.0,7170.0,7.371548117154812,WV,Logan,20901.0,17.5,40.7,11.3,4.7
17149,54045,2,2200.0,810.0,1030.0,300.0,1550.0,79787.0,80349.0,4420.0,18.051357466063347,WV,Logan,20901.0,17.5,40.7,11.3,4.7
17150,54045,3,1400.0,280.0,930.0,150.0,1270.0,86796.0,87214.0,3410.0,25.453372434017595,WV,Logan,20901.0,17.5,40.7,11.3,4.7
17151,54045,4,1180.0,120.0,980.0,20.0,1280.0,101957.0,102387.0,3360.0,30.344345238095237,WV,Logan,20901.0,17.5,40.7,11.3,4.7
17152,54045,5,1060.0,20.0,960.0,0.0,1130.0,144299.0,145262.0,3070.0,47.00293159609121,WV,Logan,20901.0,17.5,40.7,11.3,4.7
17153,54045,6,100.0,0.0,90.0,0.0,90.0,35242.0,35821.0,270.0,130.52592592592592,WV,Logan,20901.0,17.5,40.7,11.3,4.7
17154,54047,1,1870.0,920.0,540.0,490.0,1390.0,24116.0,24300.0,3390.0,7.113864306784661,WV,McDowell,56725.0,17.6,42.1,11.3,4.7
17155,54047,2,950.0,270.0,470.0,160.0,730.0,33627.0,33836.0,1940.0,17.333505154639177,WV,McDowell,56725.0,17.6,42.1,11.3,4.7
17156,54047,3,450.0,80.0,270.0,30.0,350.0,27802.0,27975.0,970.0,28.661855670103094,WV,McDowell,56725.0,17.6,42.1,11.3,4.7
17157,54047,4,410.0,20.0,350.0,0.0,430.0,37703.0,37888.0,1150.0,32.78521739130435,WV,McDowell,56725.0,17.6,42.1,11.3,4.7
17158,54047,5,190.0,0.0,150.0,0.0,140.0,27545.0,27785.0,440.0,62.60227272727273,WV,McDowell,56725.0,17.6,42.1,11.3,4.7
17160,54049,1,13730.0,9780.0,1980.0,1780.0,4380.0,162202.0,164503.0,18120.0,8.951545253863134,WV,Marion,32569.0,10.9,32.6,11.3,4.7
17161,54049,2,7410.0,3800.0,2430.0,950.0,3470.0,268918.0,271795.0,12130.0,22.169661995053588,WV,Marion,32569.0,10.9,32.6,11.3,4.7
17162,54049,3,4990.0,1650.0,2880.0,370.0,2990.0,308628.0,312163.0,10400.0,29.67576923076923,WV,Marion,32569.0,10.9,32.6,11.3,4.7
17163,54049,4,3650.0,640.0,2810.0,130.0,2840.0,316978.0,319861.0,9100.0,34.832747252747254,WV,Marion,32569.0,10.9,32.6,11.3,4.7
17164,54049,5,4790.0,400.0,4250.0,120.0,4630.0,641026.0,648217.0,13530.0,47.37812269031781,WV,Marion,32569.0,10.9,32.6,11.3,4.7
17165,54049,6,1190.0,110.0,1070.0,0.0,1360.0,454141.0,464556.0,3610.0,125.80083102493074,WV,Marion,32569.0,10.9,32.6,11.3,4.7
17166,54051,1,2100.0,1460.0,340.0,260.0,720.0,24815.0,25119.0,2860.0,8.676573426573427,WV,Marshall,27159.0,14.0,35.2,11.3,4.7
17167,54051,2,1230.0,590.0,500.0,190.0,650.0,43748.0,44165.0,2240.0,19.53035714285714,WV,Marshall,27159.0,14.0,35.2,11.3,4.7
17168,54051,3,710.0,260.0,460.0,70.0,480.0,43687.0,44104.0,1660.0,26.31746987951807,WV,Marshall,27159.0,14.0,35.2,11.3,4.7
17169,54051,4,550.0,70.0,410.0,0.0,450.0,46519.0,46832.0,1340.0,34.71567164179105,WV,Marshall,27159.0,14.0,35.2,11.3,4.7
17170,54051,5,510.0,20.0,460.0,0.0,440.0,68341.0,68834.0,1380.0,49.52246376811594,WV,Marshall,27159.0,14.0,35.2,11.3,4.7
17171,54051,6,70.0,0.0,40.0,0.0,40.0,29089.0,30001.0,120.0,242.40833333333333,WV,Marshall,27159.0,14.0,35.2,11.3,4.7
17172,54053,1,3710.0,2140.0,910.0,680.0,1820.0,45994.0,46471.0,5780.0,7.957439446366782,WV,Mason,61841.0,13.2,36.1,11.3,4.7
17173,54053,2,2110.0,850.0,990.0,290.0,1390.0,75509.0,76043.0,4220.0,17.89312796208531,WV,Mason,61841.0,13.2,36.1,11.3,4.7
17174,54053,3,1250.0,250.0,860.0,60.0,1010.0,76628.0,77068.0,2980.0,25.714093959731542,WV,Mason,61841.0,13.2,36.1,11.3,4.7
17175,54053,4,830.0,50.0,690.0,0.0,700.0,71466.0,71837.0,2130.0,33.55211267605634,WV,Mason,61841.0,13.2,36.1,11.3,4.7
17176,54053,5,590.0,40.0,530.0,0.0,530.0,78134.0,79204.0,1630.0,47.934969325153375,WV,Mason,61841.0,13.2,36.1,11.3,4.7
17177,54053,6,50.0,0.0,50.0,0.0,40.0,17774.0,18088.0,140.0,126.95714285714286,WV,Mason,61841.0,13.2,36.1,11.3,4.7
17178,54055,1,9150.0,5240.0,1860.0,2020.0,5140.0,113639.0,115182.0,14100.0,8.059503546099291,WV,Mercer,27713.0,15.5,37.4,11.3,4.7
17179,54055,2,4560.0,1760.0,2020.0,670.0,3030.0,163605.0,164951.0,8830.0,18.528312570781427,WV,Mercer,27713.0,15.5,37.4,11.3,4.7
17180,54055,3,2380.0,550.0,1610.0,160.0,1720.0,147814.0,149235.0,5490.0,26.924225865209472,WV,Mercer,27713.0,15.5,37.4,11.3,4.7
17181,54055,4,1410.0,180.0,1130.0,40.0,1090.0,122671.0,123789.0,3530.0,34.75099150141643,WV,Mercer,27713.0,15.5,37.4,11.3,4.7
17182,54055,5,1030.0,110.0,900.0,20.0,780.0,137992.0,140244.0,2690.0,51.29814126394052,WV,Mercer,27713.0,15.5,37.4,11.3,4.7
17183,54055,6,240.0,0.0,200.0,0.0,170.0,92105.0,95363.0,570.0,161.58771929824562,WV,Mercer,27713.0,15.5,37.4,11.3,4.7
17184,54057,1,6720.0,4160.0,1420.0,1080.0,2730.0,83924.0,84896.0,9730.0,8.625282631038028,WV,Mineral,25974.0,14.1,34.5,11.3,4.7
17185,54057,2,3740.0,1600.0,1590.0,570.0,2180.0,135226.0,136328.0,6960.0,19.429022988505746,WV,Mineral,25974.0,14.1,34.5,11.3,4.7
17186,54057,3,2300.0,570.0,1580.0,130.0,1600.0,143378.0,144528.0,5330.0,26.900187617260787,WV,Mineral,25974.0,14.1,34.5,11.3,4.7
17187,54057,4,1310.0,130.0,1140.0,30.0,1130.0,113097.0,113915.0,3540.0,31.948305084745762,WV,Mineral,25974.0,14.1,34.5,11.3,4.7
17188,54057,5,1100.0,20.0,1000.0,0.0,920.0,144436.0,146410.0,2940.0,49.12789115646258,WV,Mineral,25974.0,14.1,34.5,11.3,4.7
17189,54057,6,120.0,0.0,100.0,0.0,100.0,41906.0,42898.0,300.0,139.68666666666667,WV,Mineral,25974.0,14.1,34.5,11.3,4.7
17190,54059,1,2450.0,1200.0,740.0,530.0,1650.0,29993.0,30259.0,4330.0,6.926789838337182,WV,Mingo,101963.0,13.2,40.3,11.3,4.7
17191,54059,2,1190.0,440.0,540.0,210.0,900.0,42128.0,42321.0,2420.0,17.408264462809917,WV,Mingo,101963.0,13.2,40.3,11.3,4.7
17192,54059,3,830.0,160.0,550.0,80.0,840.0,51466.0,51717.0,2100.0,24.50761904761905,WV,Mingo,101963.0,13.2,40.3,11.3,4.7
17193,54059,4,580.0,40.0,500.0,20.0,680.0,50634.0,50883.0,1720.0,29.438372093023254,WV,Mingo,101963.0,13.2,40.3,11.3,4.7
17194,54059,5,420.0,0.0,380.0,0.0,460.0,57202.0,57673.0,1220.0,46.88688524590164,WV,Mingo,101963.0,13.2,40.3,11.3,4.7
